"GEO_ID","NAME","B08303_001E","B08303_001M","B08303_001MA","B08303_001EA","B08303_002E","B08303_002M","B08303_002MA","B08303_002EA","B08303_003E","B08303_003EA","B08303_003M","B08303_003MA","B08303_004E","B08303_004EA","B08303_004M","B08303_004MA","B08303_005E","B08303_005EA","B08303_005M","B08303_005MA","B08303_006E","B08303_006EA","B08303_006M","B08303_006MA","B08303_007E","B08303_007EA","B08303_007M","B08303_007MA","B08303_008E","B08303_008EA","B08303_008M","B08303_008MA","B08303_009E","B08303_009EA","B08303_009M","B08303_009MA","B08303_010E","B08303_010EA","B08303_010M","B08303_010MA","B08303_011E","B08303_011EA","B08303_011M","B08303_011MA","B08303_012E","B08303_012EA","B08303_012M","B08303_012MA","B08303_013E","B08303_013M","B08303_013MA","B08303_013EA",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Annotation of Estimate!!Total:","Estimate!!Total:!!Less than 5 minutes","Margin of Error!!Total:!!Less than 5 minutes","Annotation of Margin of Error!!Total:!!Less than 5 minutes","Annotation of Estimate!!Total:!!Less than 5 minutes","Estimate!!Total:!!5 to 9 minutes","Annotation of Estimate!!Total:!!5 to 9 minutes","Margin of Error!!Total:!!5 to 9 minutes","Annotation of Margin of Error!!Total:!!5 to 9 minutes","Estimate!!Total:!!10 to 14 minutes","Annotation of Estimate!!Total:!!10 to 14 minutes","Margin of Error!!Total:!!10 to 14 minutes","Annotation of Margin of Error!!Total:!!10 to 14 minutes","Estimate!!Total:!!15 to 19 minutes","Annotation of Estimate!!Total:!!15 to 19 minutes","Margin of Error!!Total:!!15 to 19 minutes","Annotation of Margin of Error!!Total:!!15 to 19 minutes","Estimate!!Total:!!20 to 24 minutes","Annotation of Estimate!!Total:!!20 to 24 minutes","Margin of Error!!Total:!!20 to 24 minutes","Annotation of Margin of Error!!Total:!!20 to 24 minutes","Estimate!!Total:!!25 to 29 minutes","Annotation of Estimate!!Total:!!25 to 29 minutes","Margin of Error!!Total:!!25 to 29 minutes","Annotation of Margin of Error!!Total:!!25 to 29 minutes","Estimate!!Total:!!30 to 34 minutes","Annotation of Estimate!!Total:!!30 to 34 minutes","Margin of Error!!Total:!!30 to 34 minutes","Annotation of Margin of Error!!Total:!!30 to 34 minutes","Estimate!!Total:!!35 to 39 minutes","Annotation of Estimate!!Total:!!35 to 39 minutes","Margin of Error!!Total:!!35 to 39 minutes","Annotation of Margin of Error!!Total:!!35 to 39 minutes","Estimate!!Total:!!40 to 44 minutes","Annotation of Estimate!!Total:!!40 to 44 minutes","Margin of Error!!Total:!!40 to 44 minutes","Annotation of Margin of Error!!Total:!!40 to 44 minutes","Estimate!!Total:!!45 to 59 minutes","Annotation of Estimate!!Total:!!45 to 59 minutes","Margin of Error!!Total:!!45 to 59 minutes","Annotation of Margin of Error!!Total:!!45 to 59 minutes","Estimate!!Total:!!60 to 89 minutes","Annotation of Estimate!!Total:!!60 to 89 minutes","Margin of Error!!Total:!!60 to 89 minutes","Annotation of Margin of Error!!Total:!!60 to 89 minutes","Estimate!!Total:!!90 or more minutes","Margin of Error!!Total:!!90 or more minutes","Annotation of Margin of Error!!Total:!!90 or more minutes","Annotation of Estimate!!Total:!!90 or more minutes",
"1400000US17031760802","Census Tract 7608.02, Cook County, Illinois","1271","189","null","null","33","36","null","null","44","null","31","null","17","null","18","null","303","null","101","null","114","null","58","null","78","null","49","null","242","null","86","null","52","null","35","null","34","null","27","null","158","null","87","null","184","null","101","null","12","18","null","null",
"1400000US17031760803","Census Tract 7608.03, Cook County, Illinois","3132","405","null","null","20","31","null","null","35","null","53","null","175","null","180","null","323","null","180","null","489","null","223","null","146","null","97","null","751","null","279","null","116","null","88","null","355","null","167","null","476","null","162","null","211","null","112","null","35","42","null","null",
"1400000US17031770201","Census Tract 7702.01, Cook County, Illinois","3058","308","null","null","53","66","null","null","231","null","122","null","313","null","95","null","364","null","150","null","251","null","118","null","184","null","93","null","735","null","219","null","175","null","109","null","188","null","90","null","248","null","102","null","247","null","103","null","69","57","null","null",
"1400000US17031770202","Census Tract 7702.02, Cook County, Illinois","1893","250","null","null","77","91","null","null","134","null","93","null","144","null","96","null","283","null","117","null","224","null","102","null","168","null","91","null","282","null","117","null","89","null","62","null","178","null","86","null","131","null","76","null","159","null","92","null","24","26","null","null",
"1400000US17031770300","Census Tract 7703, Cook County, Illinois","4127","382","null","null","108","93","null","null","394","null","166","null","785","null","276","null","560","null","188","null","358","null","147","null","183","null","95","null","465","null","159","null","90","null","55","null","236","null","140","null","676","null","165","null","206","null","89","null","66","56","null","null",
"1400000US17031770400","Census Tract 7704, Cook County, Illinois","2410","289","null","null","87","75","null","null","151","null","74","null","423","null","122","null","458","null","130","null","279","null","122","null","226","null","90","null","312","null","101","null","35","null","29","null","88","null","54","null","187","null","86","null","102","null","76","null","62","43","null","null",
"1400000US17031770500","Census Tract 7705, Cook County, Illinois","1728","335","null","null","26","39","null","null","132","null","106","null","229","null","132","null","256","null","150","null","228","null","105","null","240","null","153","null","312","null","140","null","16","null","26","null","114","null","90","null","59","null","56","null","74","null","72","null","42","69","null","null",
"1400000US17031770601","Census Tract 7706.01, Cook County, Illinois","1633","225","null","null","44","48","null","null","30","null","26","null","115","null","76","null","239","null","137","null","287","null","170","null","131","null","95","null","289","null","75","null","29","null","23","null","188","null","74","null","112","null","50","null","140","null","87","null","29","26","null","null",
"1400000US17031770602","Census Tract 7706.02, Cook County, Illinois","2468","348","null","null","94","84","null","null","294","null","166","null","193","null","92","null","322","null","174","null","400","null","178","null","202","null","118","null","318","null","120","null","171","null","95","null","95","null","69","null","178","null","110","null","157","null","76","null","44","48","null","null",
"1400000US17031770700","Census Tract 7707, Cook County, Illinois","1132","140","null","null","44","34","null","null","200","null","64","null","150","null","61","null","153","null","78","null","159","null","64","null","35","null","34","null","153","null","58","null","64","null","46","null","13","null","14","null","61","null","31","null","74","null","49","null","26","22","null","null",
"1400000US17031770800","Census Tract 7708, Cook County, Illinois","2662","373","null","null","71","82","null","null","251","null","145","null","313","null","156","null","298","null","252","null","156","null","91","null","208","null","119","null","482","null","184","null","84","null","66","null","234","null","136","null","293","null","135","null","264","null","151","null","8","13","null","null",
"1400000US17031770901","Census Tract 7709.01, Cook County, Illinois","2277","238","null","null","11","17","null","null","106","null","64","null","163","null","75","null","218","null","77","null","227","null","80","null","109","null","55","null","461","null","110","null","96","null","47","null","98","null","67","null","352","null","100","null","375","null","110","null","61","53","null","null",
"1400000US17031770902","Census Tract 7709.02, Cook County, Illinois","1462","223","null","null","0","11","null","null","62","null","50","null","109","null","65","null","191","null","105","null","128","null","62","null","70","null","64","null","407","null","146","null","17","null","19","null","78","null","49","null","208","null","94","null","168","null","92","null","24","27","null","null",
"1400000US17031800100","Census Tract 8001, Cook County, Illinois","854","106","null","null","10","11","null","null","43","null","25","null","45","null","32","null","71","null","30","null","59","null","31","null","36","null","24","null","99","null","55","null","18","null","16","null","69","null","27","null","242","null","52","null","162","null","44","null","0","11","null","null",
"1400000US17031800200","Census Tract 8002, Cook County, Illinois","2581","260","null","null","83","94","null","null","77","null","62","null","159","null","83","null","246","null","100","null","153","null","80","null","173","null","86","null","209","null","100","null","46","null","50","null","142","null","83","null","434","null","170","null","783","null","238","null","76","58","null","null",
"1400000US17031800300","Census Tract 8003, Cook County, Illinois","1070","165","null","null","0","11","null","null","96","null","70","null","95","null","54","null","53","null","44","null","54","null","38","null","78","null","41","null","58","null","37","null","28","null","28","null","22","null","22","null","362","null","109","null","208","null","69","null","16","17","null","null",
"1400000US17031800400","Census Tract 8004, Cook County, Illinois","1250","184","null","null","51","33","null","null","65","null","40","null","103","null","60","null","121","null","50","null","63","null","32","null","42","null","27","null","118","null","64","null","43","null","27","null","74","null","45","null","232","null","72","null","318","null","109","null","20","23","null","null",
"1400000US17031800500","Census Tract 8005, Cook County, Illinois","1878","154","null","null","38","29","null","null","86","null","44","null","149","null","64","null","144","null","55","null","143","null","53","null","116","null","62","null","220","null","72","null","36","null","25","null","194","null","68","null","471","null","99","null","271","null","89","null","10","15","null","null",
"1400000US17031800600","Census Tract 8006, Cook County, Illinois","781","80","null","null","13","15","null","null","49","null","33","null","42","null","30","null","32","null","22","null","58","null","36","null","61","null","52","null","99","null","35","null","29","null","17","null","83","null","37","null","148","null","38","null","143","null","40","null","24","18","null","null",
"1400000US17031800700","Census Tract 8007, Cook County, Illinois","1732","192","null","null","23","25","null","null","157","null","76","null","73","null","39","null","241","null","80","null","93","null","43","null","120","null","56","null","185","null","79","null","73","null","48","null","116","null","64","null","257","null","77","null","370","null","94","null","24","21","null","null",
"1400000US17031800800","Census Tract 8008, Cook County, Illinois","863","147","null","null","0","11","null","null","185","null","74","null","147","null","72","null","107","null","62","null","92","null","56","null","43","null","45","null","74","null","45","null","20","null","23","null","0","null","11","null","116","null","51","null","79","null","44","null","0","11","null","null",
"1400000US17031800900","Census Tract 8009, Cook County, Illinois","1857","212","null","null","70","61","null","null","112","null","60","null","190","null","75","null","225","null","76","null","178","null","65","null","54","null","45","null","290","null","81","null","42","null","31","null","132","null","57","null","220","null","79","null","261","null","89","null","83","41","null","null",
"1400000US17031801000","Census Tract 8010, Cook County, Illinois","2125","195","null","null","25","27","null","null","184","null","76","null","259","null","93","null","189","null","77","null","226","null","80","null","98","null","52","null","193","null","71","null","131","null","101","null","125","null","66","null","230","null","76","null","420","null","128","null","45","43","null","null",
"1400000US17031801100","Census Tract 8011, Cook County, Illinois","1913","137","null","null","14","17","null","null","183","null","85","null","178","null","69","null","120","null","50","null","173","null","62","null","75","null","42","null","335","null","96","null","54","null","36","null","138","null","55","null","376","null","115","null","267","null","63","null","0","11","null","null",
"1400000US17031801200","Census Tract 8012, Cook County, Illinois","1233","130","null","null","29","32","null","null","96","null","49","null","102","null","61","null","144","null","61","null","121","null","47","null","44","null","37","null","88","null","51","null","89","null","51","null","52","null","37","null","330","null","84","null","130","null","56","null","8","12","null","null",
"1400000US17031801300","Census Tract 8013, Cook County, Illinois","1662","138","null","null","0","11","null","null","108","null","60","null","183","null","64","null","143","null","59","null","126","null","71","null","54","null","37","null","249","null","80","null","109","null","58","null","168","null","71","null","316","null","90","null","202","null","74","null","4","7","null","null",
