"GEO_ID","NAME","B08301_001E","B08301_001EA","B08301_001M","B08301_001MA","B08301_002E","B08301_002EA","B08301_002M","B08301_002MA","B08301_003E","B08301_003EA","B08301_003M","B08301_003MA","B08301_004E","B08301_004EA","B08301_004M","B08301_004MA","B08301_005E","B08301_005EA","B08301_005M","B08301_005MA","B08301_006E","B08301_006M","B08301_006MA","B08301_006EA","B08301_007E","B08301_007EA","B08301_007M","B08301_007MA","B08301_008E","B08301_008EA","B08301_008M","B08301_008MA","B08301_009E","B08301_009EA","B08301_009M","B08301_009MA","B08301_010E","B08301_010EA","B08301_010M","B08301_010MA","B08301_011E","B08301_011M","B08301_011MA","B08301_011EA","B08301_012E","B08301_012EA","B08301_012M","B08301_012MA","B08301_013E","B08301_013EA","B08301_013M","B08301_013MA","B08301_014E","B08301_014EA","B08301_014M","B08301_014MA","B08301_015E","B08301_015M","B08301_015MA","B08301_015EA","B08301_016E","B08301_016M","B08301_016MA","B08301_016EA","B08301_017E","B08301_017EA","B08301_017M","B08301_017MA","B08301_018E","B08301_018EA","B08301_018M","B08301_018MA","B08301_019E","B08301_019M","B08301_019MA","B08301_019EA","B08301_020E","B08301_020EA","B08301_020M","B08301_020MA","B08301_021E","B08301_021M","B08301_021MA","B08301_021EA",
"1400000US17031040100","Census Tract 401, Cook County, Illinois","2122","null","163","null","1393","null","166","null","1280","null","167","null","113","null","62","null","99","null","64","null","0","11","null","null","0","null","11","null","0","null","11","null","14","null","20","null","513","null","119","null","150","81","null","null","0","null","11","null","280","null","92","null","83","null","42","null","0","11","null","null","10","12","null","null","0","null","11","null","24","null","22","null","47","32","null","null","46","null","35","null","89","51","null","null",
"1400000US17031040201","Census Tract 402.01, Cook County, Illinois","3985","null","364","null","1893","null","346","null","1520","null","305","null","373","null","191","null","248","null","122","null","125","161","null","null","0","null","15","null","0","null","15","null","0","null","15","null","1346","null","273","null","412","177","null","null","0","null","15","null","897","null","207","null","37","null","33","null","0","15","null","null","0","15","null","null","0","null","15","null","115","null","88","null","313","124","null","null","17","null","26","null","301","128","null","null",
"1400000US17031040202","Census Tract 402.02, Cook County, Illinois","3536","null","374","null","2438","null","325","null","2061","null","310","null","377","null","146","null","377","null","146","null","0","15","null","null","0","null","15","null","0","null","15","null","0","null","15","null","839","null","230","null","406","151","null","null","0","null","15","null","416","null","217","null","17","null","27","null","0","15","null","null","0","15","null","null","26","null","29","null","35","null","40","null","58","53","null","null","0","null","15","null","140","125","null","null",
"1400000US17031040300","Census Tract 403, Cook County, Illinois","1471","null","193","null","1062","null","164","null","921","null","145","null","141","null","105","null","98","null","100","null","19","21","null","null","0","null","11","null","0","null","11","null","24","null","27","null","289","null","90","null","81","57","null","null","0","null","11","null","179","null","69","null","29","null","30","null","0","11","null","null","0","11","null","null","0","null","11","null","21","null","22","null","57","41","null","null","0","null","11","null","42","36","null","null",
"1400000US17031040401","Census Tract 404.01, Cook County, Illinois","1910","null","209","null","960","null","157","null","918","null","153","null","42","null","34","null","33","null","28","null","9","15","null","null","0","null","11","null","0","null","11","null","0","null","11","null","659","null","124","null","140","69","null","null","0","null","11","null","481","null","107","null","38","null","29","null","0","11","null","null","0","11","null","null","0","null","11","null","34","null","27","null","92","61","null","null","0","null","11","null","165","108","null","null",
"1400000US17031040402","Census Tract 404.02, Cook County, Illinois","3403","null","256","null","1409","null","230","null","1297","null","235","null","112","null","72","null","56","null","56","null","56","45","null","null","0","null","11","null","0","null","11","null","0","null","11","null","1686","null","203","null","140","105","null","null","37","null","61","null","881","null","206","null","628","null","214","null","0","11","null","null","0","11","null","null","0","null","11","null","38","null","35","null","103","77","null","null","37","null","38","null","130","81","null","null",
"1400000US17031040600","Census Tract 406, Cook County, Illinois","1650","null","196","null","793","null","158","null","741","null","152","null","52","null","35","null","28","null","28","null","16","17","null","null","8","null","13","null","0","null","11","null","0","null","11","null","607","null","130","null","61","51","null","null","0","null","11","null","488","null","122","null","58","null","63","null","0","11","null","null","0","11","null","null","0","null","11","null","43","null","41","null","126","58","null","null","0","null","11","null","81","43","null","null",
"1400000US17031040700","Census Tract 407, Cook County, Illinois","2187","null","207","null","842","null","156","null","765","null","150","null","77","null","47","null","77","null","47","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","937","null","180","null","119","85","null","null","0","null","11","null","744","null","177","null","74","null","60","null","0","11","null","null","0","11","null","null","0","null","11","null","59","null","39","null","139","109","null","null","8","null","13","null","202","78","null","null",
"1400000US17031040800","Census Tract 408, Cook County, Illinois","1099","null","92","null","469","null","84","null","414","null","80","null","55","null","23","null","46","null","23","null","5","7","null","null","4","null","6","null","0","null","11","null","0","null","11","null","432","null","73","null","9","12","null","null","0","null","11","null","406","null","75","null","17","null","13","null","0","11","null","null","12","18","null","null","0","null","11","null","25","null","18","null","34","22","null","null","16","null","12","null","111","41","null","null",
"1400000US17031040900","Census Tract 409, Cook County, Illinois","1505","null","187","null","566","null","160","null","522","null","154","null","44","null","40","null","33","null","37","null","11","17","null","null","0","null","11","null","0","null","11","null","0","null","11","null","631","null","138","null","37","29","null","null","0","null","11","null","563","null","129","null","31","null","35","null","0","11","null","null","7","12","null","null","0","null","11","null","42","null","30","null","128","66","null","null","26","null","25","null","105","54","null","null",
"1400000US17031050100","Census Tract 501, Cook County, Illinois","1631","null","200","null","766","null","196","null","754","null","193","null","12","null","20","null","0","null","11","null","12","20","null","null","0","null","11","null","0","null","11","null","0","null","11","null","607","null","143","null","18","16","null","null","0","null","11","null","547","null","136","null","42","null","27","null","0","11","null","null","0","11","null","null","0","null","11","null","31","null","31","null","58","45","null","null","11","null","16","null","158","80","null","null",
"1400000US17031050200","Census Tract 502, Cook County, Illinois","2615","null","261","null","984","null","201","null","962","null","199","null","22","null","24","null","22","null","24","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","897","null","238","null","173","109","null","null","0","null","11","null","670","null","242","null","54","null","38","null","0","11","null","null","13","20","null","null","0","null","11","null","160","null","84","null","122","92","null","null","11","null","18","null","428","165","null","null",
"1400000US17031050300","Census Tract 503, Cook County, Illinois","1480","null","155","null","815","null","147","null","757","null","142","null","58","null","40","null","16","null","26","null","19","20","null","null","9","null","13","null","14","null","20","null","0","null","11","null","466","null","131","null","99","46","null","null","0","null","11","null","359","null","120","null","8","null","11","null","0","11","null","null","0","11","null","null","0","null","11","null","41","null","32","null","81","75","null","null","0","null","11","null","77","36","null","null",
