"GEO_ID","NAME","B25077_001M","B25077_001MA","B25077_001E","B25077_001EA",
"Geography","Geographic Area Name","Margin of Error!!Median value (dollars)","Annotation of Margin of Error!!Median value (dollars)","Estimate!!Median value (dollars)","Annotation of Estimate!!Median value (dollars)",
"1400000US17031820104","Census Tract 8201.04, Cook County, Illinois","21530","null","314400","null",
"1400000US17031820201","Census Tract 8202.01, Cook County, Illinois","21869","null","381100","null",
"1400000US17031820202","Census Tract 8202.02, Cook County, Illinois","26838","null","149200","null",
"1400000US17031820300","Census Tract 8203, Cook County, Illinois","20429","null","206600","null",
"1400000US17031820400","Census Tract 8204, Cook County, Illinois","40274","null","222800","null",
"1400000US17031820501","Census Tract 8205.01, Cook County, Illinois","10521","null","230100","null",
"1400000US17031820502","Census Tract 8205.02, Cook County, Illinois","18998","null","230800","null",
"1400000US17031820603","Census Tract 8206.03, Cook County, Illinois","15604","null","217400","null",
"1400000US17031820604","Census Tract 8206.04, Cook County, Illinois","26372","null","190700","null",
"1400000US17031820605","Census Tract 8206.05, Cook County, Illinois","51771","null","168400","null",
"1400000US17031820606","Census Tract 8206.06, Cook County, Illinois","31680","null","303400","null",
"1400000US17031820700","Census Tract 8207, Cook County, Illinois","12222","null","216800","null",
"1400000US17031820800","Census Tract 8208, Cook County, Illinois","10912","null","236600","null",
"1400000US17031820901","Census Tract 8209.01, Cook County, Illinois","20347","null","237400","null",
"1400000US17031820902","Census Tract 8209.02, Cook County, Illinois","15377","null","216900","null",
"1400000US17031821001","Census Tract 8210.01, Cook County, Illinois","21857","null","250100","null",
"1400000US17031821002","Census Tract 8210.02, Cook County, Illinois","11526","null","242400","null",
"1400000US17031821101","Census Tract 8211.01, Cook County, Illinois","13941","null","222000","null",
"1400000US17031821102","Census Tract 8211.02, Cook County, Illinois","18503","null","244200","null",
"1400000US17031821200","Census Tract 8212, Cook County, Illinois","19437","null","168300","null",
"1400000US17031821300","Census Tract 8213, Cook County, Illinois","19652","null","147300","null",
"1400000US17031821401","Census Tract 8214.01, Cook County, Illinois","17041","null","143800","null",
"1400000US17031821402","Census Tract 8214.02, Cook County, Illinois","9179","null","145700","null",
"1400000US17031821500","Census Tract 8215, Cook County, Illinois","7044","null","89500","null",
"1400000US17031821600","Census Tract 8216, Cook County, Illinois","11587","null","211400","null",
"1400000US17031821700","Census Tract 8217, Cook County, Illinois","12053","null","247700","null",
"1400000US17031821800","Census Tract 8218, Cook County, Illinois","12155","null","229800","null",
"1400000US17031821900","Census Tract 8219, Cook County, Illinois","7340","null","220700","null",
"1400000US17031822000","Census Tract 8220, Cook County, Illinois","5292","null","154400","null",
"1400000US17031822101","Census Tract 8221.01, Cook County, Illinois","9414","null","236400","null",
"1400000US17031822102","Census Tract 8221.02, Cook County, Illinois","20066","null","192900","null",
"1400000US17031822200","Census Tract 8222, Cook County, Illinois","11578","null","231900","null",
"1400000US17031822301","Census Tract 8223.01, Cook County, Illinois","14065","null","238900","null",
"1400000US17031822302","Census Tract 8223.02, Cook County, Illinois","19866","null","223100","null",
"1400000US17031822400","Census Tract 8224, Cook County, Illinois","19142","null","187400","null",
"1400000US17031822500","Census Tract 8225, Cook County, Illinois","13308","null","237900","null",
"1400000US17031822601","Census Tract 8226.01, Cook County, Illinois","12972","null","253200","null",
"1400000US17031822602","Census Tract 8226.02, Cook County, Illinois","19177","null","268600","null",
"1400000US17031822701","Census Tract 8227.01, Cook County, Illinois","11898","null","171500","null",
"1400000US17031822702","Census Tract 8227.02, Cook County, Illinois","17561","null","254000","null",
"1400000US17031822801","Census Tract 8228.01, Cook County, Illinois","64506","null","147700","null",
"1400000US17031822802","Census Tract 8228.02, Cook County, Illinois","12684","null","244500","null",
"1400000US17031822900","Census Tract 8229, Cook County, Illinois","13913","null","208500","null",
"1400000US17031823001","Census Tract 8230.01, Cook County, Illinois","21800","null","145100","null",
"1400000US17031823002","Census Tract 8230.02, Cook County, Illinois","10494","null","217500","null",
"1400000US17031823101","Census Tract 8231.01, Cook County, Illinois","18442","null","182100","null",
"1400000US17031823102","Census Tract 8231.02, Cook County, Illinois","15031","null","229500","null",
"1400000US17031823200","Census Tract 8232, Cook County, Illinois","12522","null","219400","null",
"1400000US17031823302","Census Tract 8233.02, Cook County, Illinois","13817","null","198200","null",
"1400000US17031823303","Census Tract 8233.03, Cook County, Illinois","8185","null","212900","null",
"1400000US17031823304","Census Tract 8233.04, Cook County, Illinois","6669","null","181800","null",
"1400000US17031823400","Census Tract 8234, Cook County, Illinois","7025","null","168700","null",
"1400000US17031823500","Census Tract 8235, Cook County, Illinois","17357","null","179200","null",
"1400000US17031823602","Census Tract 8236.02, Cook County, Illinois","15786","null","212000","null",
"1400000US17031823603","Census Tract 8236.03, Cook County, Illinois","14437","null","80300","null",
"1400000US17031823604","Census Tract 8236.04, Cook County, Illinois","20437","null","333000","null",
"1400000US17031823605","Census Tract 8236.05, Cook County, Illinois","18786","null","299100","null",
"1400000US17031823702","Census Tract 8237.02, Cook County, Illinois","25503","null","268200","null",
"1400000US17031823703","Census Tract 8237.03, Cook County, Illinois","27192","null","150600","null",
"1400000US17031823704","Census Tract 8237.04, Cook County, Illinois","9075","null","275300","null",
"1400000US17031823705","Census Tract 8237.05, Cook County, Illinois","15425","null","280300","null",
"1400000US17031823801","Census Tract 8238.01, Cook County, Illinois","22948","null","410900","null",
"1400000US17031823803","Census Tract 8238.03, Cook County, Illinois","21849","null","239700","null",
"1400000US17031823805","Census Tract 8238.05, Cook County, Illinois","10352","null","178200","null",
"1400000US17031823806","Census Tract 8238.06, Cook County, Illinois","27713","null","178200","null",
"1400000US17031823901","Census Tract 8239.01, Cook County, Illinois","36403","null","410800","null",
"1400000US17031823903","Census Tract 8239.03, Cook County, Illinois","15755","null","357200","null",
"1400000US17031823904","Census Tract 8239.04, Cook County, Illinois","13603","null","293500","null",
"1400000US17031824003","Census Tract 8240.03, Cook County, Illinois","15764","null","337800","null",
"1400000US17031824004","Census Tract 8240.04, Cook County, Illinois","46374","null","455800","null",
"1400000US17031824005","Census Tract 8240.05, Cook County, Illinois","28445","null","401700","null",
"1400000US17031824006","Census Tract 8240.06, Cook County, Illinois","59584","null","496400","null",
"1400000US17031824105","Census Tract 8241.05, Cook County, Illinois","11384","null","336000","null",
"1400000US17031824106","Census Tract 8241.06, Cook County, Illinois","14530","null","322900","null",
"1400000US17031824107","Census Tract 8241.07, Cook County, Illinois","13124","null","292000","null",
"1400000US17031824108","Census Tract 8241.08, Cook County, Illinois","12436","null","241000","null",
"1400000US17031824113","Census Tract 8241.13, Cook County, Illinois","13552","null","354000","null",
"1400000US17031824114","Census Tract 8241.14, Cook County, Illinois","18715","null","347600","null",
"1400000US17031824115","Census Tract 8241.15, Cook County, Illinois","20145","null","241500","null",
"1400000US17031824116","Census Tract 8241.16, Cook County, Illinois","24204","null","212400","null",
"1400000US17031824117","Census Tract 8241.17, Cook County, Illinois","10664","null","327500","null",
"1400000US17031824119","Census Tract 8241.19, Cook County, Illinois","14081","null","340200","null",
"1400000US17031824120","Census Tract 8241.20, Cook County, Illinois","17874","null","361100","null",
"1400000US17031824121","Census Tract 8241.21, Cook County, Illinois","19331","null","236900","null",
"1400000US17031824122","Census Tract 8241.22, Cook County, Illinois","12331","null","287500","null",
"1400000US17031824123","Census Tract 8241.23, Cook County, Illinois","9675","null","234200","null",
"1400000US17031824300","Census Tract 8243, Cook County, Illinois","25875","null","104400","null",
"1400000US17031824400","Census Tract 8244, Cook County, Illinois","39041","null","196100","null",
"1400000US17031824503","Census Tract 8245.03, Cook County, Illinois","12524","null","209700","null",
"1400000US17031824505","Census Tract 8245.05, Cook County, Illinois","13358","null","212000","null",
"1400000US17031824506","Census Tract 8245.06, Cook County, Illinois","9324","null","241000","null",
"1400000US17031824507","Census Tract 8245.07, Cook County, Illinois","9577","null","219600","null",
"1400000US17031824601","Census Tract 8246.01, Cook County, Illinois","9929","null","195700","null",
"1400000US17031824602","Census Tract 8246.02, Cook County, Illinois","11617","null","214900","null",
"1400000US17031824701","Census Tract 8247.01, Cook County, Illinois","9489","null","188100","null",
"1400000US17031824702","Census Tract 8247.02, Cook County, Illinois","7053","null","171900","null",
"1400000US17031824800","Census Tract 8248, Cook County, Illinois","7576","null","155700","null",
"1400000US17031824900","Census Tract 8249, Cook County, Illinois","14527","null","149000","null",
"1400000US17031825000","Census Tract 8250, Cook County, Illinois","10351","null","212200","null",
"1400000US17031825200","Census Tract 8252, Cook County, Illinois","17523","null","202800","null",
"1400000US17031825302","Census Tract 8253.02, Cook County, Illinois","15465","null","238800","null",
"1400000US17031825303","Census Tract 8253.03, Cook County, Illinois","12186","null","195500","null",
"1400000US17031825304","Census Tract 8253.04, Cook County, Illinois","19873","null","248800","null",
"1400000US17031825400","Census Tract 8254, Cook County, Illinois","11611","null","222300","null",
"1400000US17031825501","Census Tract 8255.01, Cook County, Illinois","7115","null","137100","null",
"1400000US17031825503","Census Tract 8255.03, Cook County, Illinois","14041","null","178500","null",
"1400000US17031825504","Census Tract 8255.04, Cook County, Illinois","4605","null","158100","null",
"1400000US17031825505","Census Tract 8255.05, Cook County, Illinois","10929","null","168700","null",
"1400000US17031825600","Census Tract 8256, Cook County, Illinois","12599","null","112000","null",
"1400000US17031825700","Census Tract 8257, Cook County, Illinois","9254","null","150500","null",
"1400000US17031825801","Census Tract 8258.01, Cook County, Illinois","18988","null","135500","null",
"1400000US17031825802","Census Tract 8258.02, Cook County, Illinois","4981","null","160600","null",
"1400000US17031825803","Census Tract 8258.03, Cook County, Illinois","6617","null","170100","null",
"1400000US17031825900","Census Tract 8259, Cook County, Illinois","8214","null","132600","null",
"1400000US17031826000","Census Tract 8260, Cook County, Illinois","21314","null","139900","null",
"1400000US17031826100","Census Tract 8261, Cook County, Illinois","10603","null","144400","null",
"1400000US17031826201","Census Tract 8262.01, Cook County, Illinois","14218","null","111000","null",
"1400000US17031826202","Census Tract 8262.02, Cook County, Illinois","5597","null","116100","null",
"1400000US17031826301","Census Tract 8263.01, Cook County, Illinois","7459","null","146700","null",
"1400000US17031826303","Census Tract 8263.03, Cook County, Illinois","4357","null","162400","null",
"1400000US17031826304","Census Tract 8263.04, Cook County, Illinois","20464","null","151400","null",
"1400000US17031826401","Census Tract 8264.01, Cook County, Illinois","7861","null","136900","null",
"1400000US17031826402","Census Tract 8264.02, Cook County, Illinois","5464","null","134800","null",
"1400000US17031826500","Census Tract 8265, Cook County, Illinois","6900","null","138600","null",
"1400000US17031826600","Census Tract 8266, Cook County, Illinois","9424","null","122300","null",
"1400000US17031826700","Census Tract 8267, Cook County, Illinois","18149","null","116000","null",
"1400000US17031826800","Census Tract 8268, Cook County, Illinois","37795","null","81500","null",
"1400000US17031826901","Census Tract 8269.01, Cook County, Illinois","14763","null","109500","null",
"1400000US17031826902","Census Tract 8269.02, Cook County, Illinois","18212","null","82900","null",
"1400000US17031827000","Census Tract 8270, Cook County, Illinois","11111","null","107100","null",
"1400000US17031827100","Census Tract 8271, Cook County, Illinois","17005","null","93800","null",
"1400000US17031827200","Census Tract 8272, Cook County, Illinois","16722","null","115300","null",
"1400000US17031827300","Census Tract 8273, Cook County, Illinois","10471","null","98800","null",
"1400000US17031827400","Census Tract 8274, Cook County, Illinois","10767","null","108400","null",
"1400000US17031827500","Census Tract 8275, Cook County, Illinois","8169","null","111500","null",
"1400000US17031827600","Census Tract 8276, Cook County, Illinois","6951","null","105200","null",
"1400000US17031827700","Census Tract 8277, Cook County, Illinois","10785","null","104100","null",
"1400000US17031827801","Census Tract 8278.01, Cook County, Illinois","5463","null","166000","null",
"1400000US17031827802","Census Tract 8278.02, Cook County, Illinois","12798","null","176700","null",
"1400000US17031827804","Census Tract 8278.04, Cook County, Illinois","14388","null","206300","null",
"1400000US17031827805","Census Tract 8278.05, Cook County, Illinois","10394","null","187800","null",
"1400000US17031827901","Census Tract 8279.01, Cook County, Illinois","14091","null","255700","null",
"1400000US17031827902","Census Tract 8279.02, Cook County, Illinois","9566","null","131500","null",
"1400000US17031828000","Census Tract 8280, Cook County, Illinois","5710","null","148100","null",
"1400000US17031828100","Census Tract 8281, Cook County, Illinois","5937","null","132900","null",
"1400000US17031828201","Census Tract 8282.01, Cook County, Illinois","11694","null","162200","null",
"1400000US17031828202","Census Tract 8282.02, Cook County, Illinois","20631","null","189800","null",
"1400000US17031828300","Census Tract 8283, Cook County, Illinois","5508","null","138400","null",
"1400000US17031828401","Census Tract 8284.01, Cook County, Illinois","13315","null","160900","null",
"1400000US17031828402","Census Tract 8284.02, Cook County, Illinois","11341","null","154700","null",
"1400000US17031828503","Census Tract 8285.03, Cook County, Illinois","20756","null","116000","null",
"1400000US17031828504","Census Tract 8285.04, Cook County, Illinois","15314","null","126200","null",
"1400000US17031828505","Census Tract 8285.05, Cook County, Illinois","9227","null","189000","null",
"1400000US17031828506","Census Tract 8285.06, Cook County, Illinois","21417","null","124500","null",
"1400000US17031828601","Census Tract 8286.01, Cook County, Illinois","6564","null","188100","null",
"1400000US17031828602","Census Tract 8286.02, Cook County, Illinois","6945","null","213700","null",
"1400000US17031828701","Census Tract 8287.01, Cook County, Illinois","8925","null","168700","null",
"1400000US17031828702","Census Tract 8287.02, Cook County, Illinois","9760","null","159900","null",
"1400000US17031828801","Census Tract 8288.01, Cook County, Illinois","21094","null","191300","null",
"1400000US17031828802","Census Tract 8288.02, Cook County, Illinois","6468","null","152300","null",
"1400000US17031828900","Census Tract 8289, Cook County, Illinois","10279","null","113200","null",
"1400000US17031829000","Census Tract 8290, Cook County, Illinois","31404","null","67700","null",
"1400000US17031829100","Census Tract 8291, Cook County, Illinois","10005","null","93600","null",
"1400000US17031829200","Census Tract 8292, Cook County, Illinois","8685","null","139200","null",
"1400000US17031829301","Census Tract 8293.01, Cook County, Illinois","7655","null","165900","null",
"1400000US17031829302","Census Tract 8293.02, Cook County, Illinois","33080","null","144800","null",
"1400000US17031829401","Census Tract 8294.01, Cook County, Illinois","5449","null","65100","null",
"1400000US17031829402","Census Tract 8294.02, Cook County, Illinois","2079","null","24400","null",
"1400000US17031829500","Census Tract 8295, Cook County, Illinois","13206","null","135000","null",
"1400000US17031829600","Census Tract 8296, Cook County, Illinois","8859","null","124400","null",
"1400000US17031829700","Census Tract 8297, Cook County, Illinois","25629","null","155700","null",
"1400000US17031829800","Census Tract 8298, Cook County, Illinois","13978","null","245400","null",
"1400000US17031829901","Census Tract 8299.01, Cook County, Illinois","14029","null","203900","null",
"1400000US17031829902","Census Tract 8299.02, Cook County, Illinois","21665","null","202400","null",
"1400000US17031830001","Census Tract 8300.01, Cook County, Illinois","10333","null","52400","null",
"1400000US17031830003","Census Tract 8300.03, Cook County, Illinois","14276","null","218800","null",
"1400000US17031830004","Census Tract 8300.04, Cook County, Illinois","14087","null","244600","null",
"1400000US17031830005","Census Tract 8300.05, Cook County, Illinois","28935","null","289100","null",
"1400000US17031830006","Census Tract 8300.06, Cook County, Illinois","9671","null","153900","null",
"1400000US17031830007","Census Tract 8300.07, Cook County, Illinois","14896","null","166000","null",
"1400000US17031830008","Census Tract 8300.08, Cook County, Illinois","8451","null","191800","null",
"1400000US17031830100","Census Tract 8301, Cook County, Illinois","6100","null","143000","null",
"1400000US17031830201","Census Tract 8302.01, Cook County, Illinois","16734","null","137900","null",
"1400000US17031830202","Census Tract 8302.02, Cook County, Illinois","8592","null","146500","null",
"1400000US17031830300","Census Tract 8303, Cook County, Illinois","41392","null","49800","null",
"1400000US17031830400","Census Tract 8304, Cook County, Illinois","4888","null","113500","null",
"1400000US17031830500","Census Tract 8305, Cook County, Illinois","19359","null","186800","null",
"1400000US17031830600","Census Tract 8306, Cook County, Illinois","17580","null","223800","null",
"1400000US17031830700","Census Tract 8307, Cook County, Illinois","18493","null","318800","null",
"1400000US17031830800","Census Tract 8308, Cook County, Illinois","163115","null","373700","null",
"1400000US17031830900","Census Tract 8309, Cook County, Illinois","60348","null","415800","null",
"1400000US17031831000","Census Tract 8310, Cook County, Illinois","43602","null","482800","null",
"1400000US17031831100","Census Tract 8311, Cook County, Illinois","18762","null","359300","null",
"1400000US17031831200","Census Tract 8312, Cook County, Illinois","27414","null","295900","null",
"1400000US17031831300","Census Tract 8313, Cook County, Illinois","20254","null","180800","null",
"1400000US17031831400","Census Tract 8314, Cook County, Illinois","32185","null","217900","null",
"1400000US17031831500","Census Tract 8315, Cook County, Illinois","36373","null","286600","null",
"1400000US17031831600","Census Tract 8316, Cook County, Illinois","24814","null","307900","null",
"1400000US17031831700","Census Tract 8317, Cook County, Illinois","80892","null","319300","null",
"1400000US17031831800","Census Tract 8318, Cook County, Illinois","39662","null","365300","null",
"1400000US17031831900","Census Tract 8319, Cook County, Illinois","51345","null","485000","null",
"1400000US17031832000","Census Tract 8320, Cook County, Illinois","52876","null","511000","null",
"1400000US17031832100","Census Tract 8321, Cook County, Illinois","21997","null","363000","null",
"1400000US17031832200","Census Tract 8322, Cook County, Illinois","145032","null","621200","null",
"1400000US17031832300","Census Tract 8323, Cook County, Illinois","183474","null","564200","null",
"1400000US17031832400","Census Tract 8324, Cook County, Illinois","50086","null","385900","null",
"1400000US17031832500","Census Tract 8325, Cook County, Illinois","51952","null","649000","null",
"1400000US17031832600","Census Tract 8326, Cook County, Illinois","54241","null","645100","null",
"1400000US17031832900","Census Tract 8329, Cook County, Illinois","94012","null","538900","null",
"1400000US17031833000","Census Tract 8330, Cook County, Illinois","29779","null","414400","null",
"1400000US17031833100","Census Tract 8331, Cook County, Illinois","12412","null","355600","null",
"1400000US17031833300","Census Tract 8333, Cook County, Illinois","30920","null","394400","null",
"1400000US17031833900","Census Tract 8339, Cook County, Illinois","83275","null","160700","null",
"1400000US17031834000","Census Tract 8340, Cook County, Illinois","37261","null","132800","null",
"1400000US17031834200","Census Tract 8342, Cook County, Illinois","32297","null","190700","null",
"1400000US17031834300","Census Tract 8343, Cook County, Illinois","14115","null","174300","null",
"1400000US17031834400","Census Tract 8344, Cook County, Illinois","35911","null","262500","null",
"1400000US17031834500","Census Tract 8345, Cook County, Illinois","21640","null","187500","null",
"1400000US17031834600","Census Tract 8346, Cook County, Illinois","53218","null","123400","null",
"1400000US17031834700","Census Tract 8347, Cook County, Illinois","22518","null","129000","null",
"1400000US17031834800","Census Tract 8348, Cook County, Illinois","19424","null","124800","null",
"1400000US17031834900","Census Tract 8349, Cook County, Illinois","22957","null","107000","null",
"1400000US17031835000","Census Tract 8350, Cook County, Illinois","11482","null","189500","null",
"1400000US17031835100","Census Tract 8351, Cook County, Illinois","30792","null","174900","null",
"1400000US17031835200","Census Tract 8352, Cook County, Illinois","17433","null","212000","null",
"1400000US17031835500","Census Tract 8355, Cook County, Illinois","48173","null","125000","null",
"1400000US17031835600","Census Tract 8356, Cook County, Illinois","66392","null","114200","null",
"1400000US17031835700","Census Tract 8357, Cook County, Illinois","**","**","-","-",
"1400000US17031835800","Census Tract 8358, Cook County, Illinois","16950","null","225400","null",
"1400000US17031835900","Census Tract 8359, Cook County, Illinois","45080","null","222100","null",
"1400000US17031836000","Census Tract 8360, Cook County, Illinois","80259","null","389900","null",
"1400000US17031836100","Census Tract 8361, Cook County, Illinois","35069","null","141000","null",
"1400000US17031836200","Census Tract 8362, Cook County, Illinois","129482","null","254200","null",
"1400000US17031836300","Census Tract 8363, Cook County, Illinois","78251","null","257800","null",
"1400000US17031836400","Census Tract 8364, Cook County, Illinois","80400","null","463900","null",
"1400000US17031836500","Census Tract 8365, Cook County, Illinois","35068","null","110700","null",
"1400000US17031836600","Census Tract 8366, Cook County, Illinois","103001","null","291700","null",
"1400000US17031836700","Census Tract 8367, Cook County, Illinois","144284","null","265800","null",
"1400000US17031836800","Census Tract 8368, Cook County, Illinois","83729","null","252800","null",
"1400000US17031836900","Census Tract 8369, Cook County, Illinois","192955","null","210900","null",
"1400000US17031837000","Census Tract 8370, Cook County, Illinois","133684","null","307600","null",
"1400000US17031837100","Census Tract 8371, Cook County, Illinois","23332","null","273800","null",
"1400000US17031837300","Census Tract 8373, Cook County, Illinois","33774","null","145400","null",
"1400000US17031837400","Census Tract 8374, Cook County, Illinois","181329","null","269700","null",
"1400000US17031837800","Census Tract 8378, Cook County, Illinois","41514","null","336800","null",
"1400000US17031838000","Census Tract 8380, Cook County, Illinois","36015","null","198600","null",
"1400000US17031838100","Census Tract 8381, Cook County, Illinois","61125","null","305300","null",
"1400000US17031838200","Census Tract 8382, Cook County, Illinois","60526","null","452800","null",
"1400000US17031838300","Census Tract 8383, Cook County, Illinois","**","**","-","-",
"1400000US17031838600","Census Tract 8386, Cook County, Illinois","77164","null","251400","null",
"1400000US17031838700","Census Tract 8387, Cook County, Illinois","56851","null","208300","null",
"1400000US17031838800","Census Tract 8388, Cook County, Illinois","11848","null","113400","null",
"1400000US17031839000","Census Tract 8390, Cook County, Illinois","16345","null","288100","null",
"1400000US17031839100","Census Tract 8391, Cook County, Illinois","31653","null","302300","null",
"1400000US17031839200","Census Tract 8392, Cook County, Illinois","19084","null","150700","null",
"1400000US17031839500","Census Tract 8395, Cook County, Illinois","64455","null","389700","null",
"1400000US17031839600","Census Tract 8396, Cook County, Illinois","55009","null","287500","null",
"1400000US17031839700","Census Tract 8397, Cook County, Illinois","54406","null","287700","null",
"1400000US17031839800","Census Tract 8398, Cook County, Illinois","51868","null","342200","null",
"1400000US17031839900","Census Tract 8399, Cook County, Illinois","29794","null","298800","null",
"1400000US17031840000","Census Tract 8400, Cook County, Illinois","41166","null","350000","null",
"1400000US17031840100","Census Tract 8401, Cook County, Illinois","124904","null","301500","null",
"1400000US17031840200","Census Tract 8402, Cook County, Illinois","66184","null","300000","null",
"1400000US17031840300","Census Tract 8403, Cook County, Illinois","35961","null","257300","null",
"1400000US17031840400","Census Tract 8404, Cook County, Illinois","27305","null","232500","null",
"1400000US17031840700","Census Tract 8407, Cook County, Illinois","51818","null","205300","null",
"1400000US17031840800","Census Tract 8408, Cook County, Illinois","24414","null","227300","null",
"1400000US17031841000","Census Tract 8410, Cook County, Illinois","56716","null","335200","null",
"1400000US17031841100","Census Tract 8411, Cook County, Illinois","21268","null","241400","null",
"1400000US17031841200","Census Tract 8412, Cook County, Illinois","20719","null","271100","null",
"1400000US17031841300","Census Tract 8413, Cook County, Illinois","32257","null","260500","null",
"1400000US17031841400","Census Tract 8414, Cook County, Illinois","88151","null","115100","null",
"1400000US17031841500","Census Tract 8415, Cook County, Illinois","67236","null","270300","null",
"1400000US17031841600","Census Tract 8416, Cook County, Illinois","222651","null","117500","null",
"1400000US17031841700","Census Tract 8417, Cook County, Illinois","25769","null","216100","null",
"1400000US17031841800","Census Tract 8418, Cook County, Illinois","23601","null","157400","null",
"1400000US17031841900","Census Tract 8419, Cook County, Illinois","33188","null","318900","null",
"1400000US17031842000","Census Tract 8420, Cook County, Illinois","54614","null","458600","null",
"1400000US17031842100","Census Tract 8421, Cook County, Illinois","29407","null","244400","null",
"1400000US17031842200","Census Tract 8422, Cook County, Illinois","30779","null","381100","null",
"1400000US17031842300","Census Tract 8423, Cook County, Illinois","43573","null","423900","null",
"1400000US17031842400","Census Tract 8424, Cook County, Illinois","22492","null","171100","null",
"1400000US17031842500","Census Tract 8425, Cook County, Illinois","60454","null","77300","null",
"1400000US17031842600","Census Tract 8426, Cook County, Illinois","29290","null","290100","null",
"1400000US17031842800","Census Tract 8428, Cook County, Illinois","25638","null","233000","null",
"1400000US17031842900","Census Tract 8429, Cook County, Illinois","105117","null","261500","null",
"1400000US17031843000","Census Tract 8430, Cook County, Illinois","65308","null","221800","null",
"1400000US17031843100","Census Tract 8431, Cook County, Illinois","90679","null","247000","null",
"1400000US17031843200","Census Tract 8432, Cook County, Illinois","21145","null","229700","null",
"1400000US17031843300","Census Tract 8433, Cook County, Illinois","93701","null","232400","null",
"1400000US17031843400","Census Tract 8434, Cook County, Illinois","106222","null","117700","null",
"1400000US17031843500","Census Tract 8435, Cook County, Illinois","149205","null","211700","null",
"1400000US17031843600","Census Tract 8436, Cook County, Illinois","40177","null","308100","null",
"1400000US17031843700","Census Tract 8437, Cook County, Illinois","49327","null","433200","null",
"1400000US17031843800","Census Tract 8438, Cook County, Illinois","34562","null","213800","null",
"1400000US17031843900","Census Tract 8439, Cook County, Illinois","50817","null","174900","null",
"1400000US17031980000","Census Tract 9800, Cook County, Illinois","**","**","-","-",
"1400000US17031980100","Census Tract 9801, Cook County, Illinois","**","**","-","-",
"1400000US17031990000","Census Tract 9900, Cook County, Illinois","**","**","-","-",
