"GEO_ID","NAME","B25031_001E","B25031_001EA","B25031_001M","B25031_001MA","B25031_002E","B25031_002M","B25031_002MA","B25031_002EA","B25031_003E","B25031_003M","B25031_003MA","B25031_003EA","B25031_004E","B25031_004M","B25031_004MA","B25031_004EA","B25031_005E","B25031_005EA","B25031_005M","B25031_005MA","B25031_006E","B25031_006EA","B25031_006M","B25031_006MA","B25031_007E","B25031_007EA","B25031_007M","B25031_007MA",
"Geography","Geographic Area Name","Estimate!!Median gross rent --!!Total:","Annotation of Estimate!!Median gross rent --!!Total:","Margin of Error!!Median gross rent --!!Total:","Annotation of Margin of Error!!Median gross rent --!!Total:","Estimate!!Median gross rent --!!Total:!!No bedroom","Margin of Error!!Median gross rent --!!Total:!!No bedroom","Annotation of Margin of Error!!Median gross rent --!!Total:!!No bedroom","Annotation of Estimate!!Median gross rent --!!Total:!!No bedroom","Estimate!!Median gross rent --!!Total:!!1 bedroom","Margin of Error!!Median gross rent --!!Total:!!1 bedroom","Annotation of Margin of Error!!Median gross rent --!!Total:!!1 bedroom","Annotation of Estimate!!Median gross rent --!!Total:!!1 bedroom","Estimate!!Median gross rent --!!Total:!!2 bedrooms","Margin of Error!!Median gross rent --!!Total:!!2 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!2 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!2 bedrooms","Estimate!!Median gross rent --!!Total:!!3 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!3 bedrooms","Margin of Error!!Median gross rent --!!Total:!!3 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!3 bedrooms","Estimate!!Median gross rent --!!Total:!!4 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!4 bedrooms","Margin of Error!!Median gross rent --!!Total:!!4 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!4 bedrooms","Estimate!!Median gross rent --!!Total:!!5 or more bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!5 or more bedrooms","Margin of Error!!Median gross rent --!!Total:!!5 or more bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!5 or more bedrooms",
"1400000US17031440101","Census Tract 4401.01, Cook County, Illinois","933","null","28","null","823","231","null","null","811","73","null","null","998","100","null","null","1001","null","216","null","-","-","**","**","-","-","**","**",
"1400000US17031440102","Census Tract 4401.02, Cook County, Illinois","828","null","71","null","552","44","null","null","777","29","null","null","906","133","null","null","858","null","165","null","-","-","**","**","-","-","**","**",
"1400000US17031440201","Census Tract 4402.01, Cook County, Illinois","982","null","160","null","-","**","**","-","793","57","null","null","1068","134","null","null","1110","null","53","null","-","-","**","**","-","-","**","**",
"1400000US17031440202","Census Tract 4402.02, Cook County, Illinois","817","null","41","null","-","**","**","-","721","52","null","null","848","39","null","null","1388","null","316","null","-","-","**","**","-","-","**","**",
"1400000US17031440300","Census Tract 4403, Cook County, Illinois","867","null","44","null","-","**","**","-","830","34","null","null","981","211","null","null","1660","null","261","null","-","-","**","**","-","-","**","**",
"1400000US17031440600","Census Tract 4406, Cook County, Illinois","1288","null","778","null","-","**","**","-","-","**","**","-","-","**","**","-","925","null","736","null","1974","null","330","null","-","-","**","**",
"1400000US17031440700","Census Tract 4407, Cook County, Illinois","1105","null","143","null","-","**","**","-","1051","337","null","null","1098","146","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031440800","Census Tract 4408, Cook County, Illinois","1002","null","95","null","-","**","**","-","871","56","null","null","1017","89","null","null","1173","null","343","null","-","-","**","**","-","-","**","**",
"1400000US17031440900","Census Tract 4409, Cook County, Illinois","938","null","180","null","-","**","**","-","857","46","null","null","959","567","null","null","1040","null","304","null","-","-","**","**","-","-","**","**",
"1400000US17031450300","Census Tract 4503, Cook County, Illinois","1146","null","111","null","-","**","**","-","923","278","null","null","1119","106","null","null","1292","null","169","null","-","-","**","**","-","-","**","**",
"1400000US17031460100","Census Tract 4601, Cook County, Illinois","1019","null","241","null","-","**","**","-","701","41","null","null","1070","115","null","null","1348","null","414","null","1345","null","77","null","-","-","**","**",
"1400000US17031460200","Census Tract 4602, Cook County, Illinois","801","null","223","null","581","217","null","null","-","**","**","-","908","85","null","null","1005","null","599","null","-","-","**","**","-","-","**","**",
"1400000US17031460301","Census Tract 4603.01, Cook County, Illinois","1066","null","268","null","-","**","**","-","985","513","null","null","849","156","null","null","1240","null","466","null","1303","null","160","null","1593","null","638","null",
"1400000US17031460302","Census Tract 4603.02, Cook County, Illinois","960","null","62","null","-","**","**","-","759","177","null","null","952","64","null","null","1065","null","215","null","-","-","**","**","-","-","**","**",
"1400000US17031460400","Census Tract 4604, Cook County, Illinois","958","null","124","null","-","**","**","-","793","56","null","null","931","117","null","null","1388","null","489","null","-","-","**","**","-","-","**","**",
"1400000US17031460500","Census Tract 4605, Cook County, Illinois","799","null","218","null","-","**","**","-","779","88","null","null","1044","102","null","null","689","null","482","null","-","-","**","**","-","-","**","**",
"1400000US17031460800","Census Tract 4608, Cook County, Illinois","880","null","87","null","-","**","**","-","400","69","null","null","831","100","null","null","904","null","131","null","1029","null","202","null","-","-","**","**",
"1400000US17031461000","Census Tract 4610, Cook County, Illinois","515","null","125","null","1266","1104","null","null","333","96","null","null","562","107","null","null","1107","null","108","null","-","-","**","**","-","-","**","**",
"1400000US17031470100","Census Tract 4701, Cook County, Illinois","738","null","188","null","-","**","**","-","445","299","null","null","780","160","null","null","1139","null","508","null","-","-","**","**","-","-","**","**",
"1400000US17031480100","Census Tract 4801, Cook County, Illinois","904","null","65","null","-","**","**","-","848","39","null","null","954","319","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031480200","Census Tract 4802, Cook County, Illinois","1188","null","196","null","-","**","**","-","-","**","**","-","1227","289","null","null","1153","null","154","null","-","-","**","**","-","-","**","**",
"1400000US17031480300","Census Tract 4803, Cook County, Illinois","1188","null","100","null","-","**","**","-","-","**","**","-","1065","80","null","null","1401","null","68","null","-","-","**","**","-","-","**","**",
"1400000US17031480400","Census Tract 4804, Cook County, Illinois","1340","null","124","null","-","**","**","-","-","**","**","-","-","**","**","-","1483","null","322","null","-","-","**","**","-","-","**","**",
"1400000US17031480500","Census Tract 4805, Cook County, Illinois","1073","null","153","null","-","**","**","-","-","**","**","-","1046","195","null","null","1138","null","586","null","-","-","**","**","-","-","**","**",
"1400000US17031490200","Census Tract 4902, Cook County, Illinois","1222","null","240","null","-","**","**","-","-","**","**","-","1154","103","null","null","1548","null","389","null","-","-","**","**","-","-","**","**",
"1400000US17031490500","Census Tract 4905, Cook County, Illinois","1242","null","305","null","-","**","**","-","-","**","**","-","1266","726","null","null","1216","null","191","null","-","-","**","**","-","-","**","**",
"1400000US17031490600","Census Tract 4906, Cook County, Illinois","1899","null","236","null","-","**","**","-","-","**","**","-","-","**","**","-","1738","null","46","null","2543","null","431","null","-","-","**","**",
"1400000US17031490700","Census Tract 4907, Cook County, Illinois","997","null","494","null","-","**","**","-","-","**","**","-","1125","518","null","null","988","null","464","null","1523","null","823","null","-","-","**","**",
"1400000US17031490800","Census Tract 4908, Cook County, Illinois","787","null","140","null","-","**","**","-","733","326","null","null","746","315","null","null","1113","null","29","null","-","-","**","**","-","-","**","**",
"1400000US17031490901","Census Tract 4909.01, Cook County, Illinois","1131","null","102","null","-","**","**","-","783","181","null","null","1160","93","null","null","1462","null","523","null","1600","null","294","null","-","-","**","**",
"1400000US17031490902","Census Tract 4909.02, Cook County, Illinois","971","null","116","null","1119","113","null","null","870","124","null","null","954","246","null","null","1136","null","665","null","-","-","**","**","-","-","**","**",
"1400000US17031491000","Census Tract 4910, Cook County, Illinois","716","null","413","null","579","21","null","null","-","**","**","-","-","**","**","-","-","-","**","**","1365","null","481","null","-","-","**","**",
"1400000US17031491100","Census Tract 4911, Cook County, Illinois","1169","null","176","null","-","**","**","-","-","**","**","-","1137","250","null","null","1215","null","299","null","-","-","**","**","-","-","**","**",
"1400000US17031491200","Census Tract 4912, Cook County, Illinois","1078","null","134","null","-","**","**","-","799","148","null","null","1132","58","null","null","1216","null","149","null","-","-","**","**","-","-","**","**",
"1400000US17031491300","Census Tract 4913, Cook County, Illinois","1258","null","152","null","-","**","**","-","1034","413","null","null","1020","137","null","null","1230","null","186","null","-","-","**","**","1355","null","378","null",
"1400000US17031491400","Census Tract 4914, Cook County, Illinois","1123","null","122","null","-","**","**","-","768","215","null","null","1021","291","null","null","1289","null","370","null","-","-","**","**","-","-","**","**",
"1400000US17031500100","Census Tract 5001, Cook County, Illinois","972","null","40","null","-","**","**","-","950","262","null","null","936","34","null","null","1084","null","67","null","1349","null","118","null","-","-","**","**",
"1400000US17031500200","Census Tract 5002, Cook County, Illinois","1002","null","106","null","-","**","**","-","798","247","null","null","1064","147","null","null","1191","null","141","null","-","-","**","**","-","-","**","**",
"1400000US17031500300","Census Tract 5003, Cook County, Illinois","910","null","64","null","-","**","**","-","816","69","null","null","955","67","null","null","1262","null","192","null","-","-","**","**","-","-","**","**",
"1400000US17031510100","Census Tract 5101, Cook County, Illinois","969","null","224","null","-","**","**","-","-","**","**","-","924","221","null","null","1238","null","716","null","-","-","**","**","-","-","**","**",
"1400000US17031510200","Census Tract 5102, Cook County, Illinois","1168","null","101","null","-","**","**","-","-","**","**","-","1106","97","null","null","1169","null","240","null","-","-","**","**","-","-","**","**",
"1400000US17031510300","Census Tract 5103, Cook County, Illinois","970","null","192","null","-","**","**","-","720","277","null","null","988","220","null","null","1042","null","630","null","-","-","**","**","-","-","**","**",
"1400000US17031520100","Census Tract 5201, Cook County, Illinois","1004","null","208","null","-","**","**","-","-","**","**","-","921","172","null","null","936","null","211","null","1351","null","469","null","-","-","**","**",
"1400000US17031520200","Census Tract 5202, Cook County, Illinois","790","null","47","null","-","**","**","-","-","**","**","-","761","39","null","null","870","null","177","null","1080","null","103","null","-","-","**","**",
"1400000US17031520300","Census Tract 5203, Cook County, Illinois","869","null","210","null","-","**","**","-","-","**","**","-","830","173","null","null","1292","null","442","null","-","-","**","**","-","-","**","**",
"1400000US17031520400","Census Tract 5204, Cook County, Illinois","942","null","197","null","-","**","**","-","-","**","**","-","768","122","null","null","1058","null","88","null","-","-","**","**","-","-","**","**",
"1400000US17031520500","Census Tract 5205, Cook County, Illinois","1360","null","346","null","-","**","**","-","-","**","**","-","-","**","**","-","1461","null","563","null","-","-","**","**","-","-","**","**",
"1400000US17031520600","Census Tract 5206, Cook County, Illinois","1282","null","233","null","-","**","**","-","-","**","**","-","1185","342","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031530100","Census Tract 5301, Cook County, Illinois","942","null","60","null","-","**","**","-","-","**","**","-","932","56","null","null","986","null","239","null","-","-","**","**","-","-","**","**",
"1400000US17031530200","Census Tract 5302, Cook County, Illinois","1288","null","246","null","-","**","**","-","620","133","null","null","1435","164","null","null","1159","null","135","null","-","-","**","**","1854","null","232","null",
"1400000US17031530300","Census Tract 5303, Cook County, Illinois","1176","null","477","null","-","**","**","-","824","76","null","null","990","562","null","null","1275","null","412","null","1707","null","134","null","-","-","**","**",
"1400000US17031530400","Census Tract 5304, Cook County, Illinois","1594","null","163","null","-","**","**","-","-","**","**","-","877","585","null","null","1738","null","193","null","-","-","**","**","-","-","**","**",
"1400000US17031530501","Census Tract 5305.01, Cook County, Illinois","991","null","329","null","-","**","**","-","753","74","null","null","859","53","null","null","1699","null","98","null","1245","null","839","null","-","-","**","**",
