"GEO_ID","NAME","B25031_001E","B25031_001EA","B25031_001M","B25031_001MA","B25031_002E","B25031_002EA","B25031_002M","B25031_002MA","B25031_003E","B25031_003EA","B25031_003M","B25031_003MA","B25031_004E","B25031_004EA","B25031_004M","B25031_004MA","B25031_005E","B25031_005EA","B25031_005M","B25031_005MA","B25031_006E","B25031_006EA","B25031_006M","B25031_006MA","B25031_007E","B25031_007M","B25031_007MA","B25031_007EA",
"Geography","Geographic Area Name","Estimate!!Median gross rent!!Total","Annotation of Estimate!!Median gross rent!!Total","Margin of Error!!Median gross rent!!Total","Annotation of Margin of Error!!Median gross rent!!Total","Estimate!!Median gross rent!!Total!!No bedroom","Annotation of Estimate!!Median gross rent!!Total!!No bedroom","Margin of Error!!Median gross rent!!Total!!No bedroom","Annotation of Margin of Error!!Median gross rent!!Total!!No bedroom","Estimate!!Median gross rent!!Total!!1 bedroom","Annotation of Estimate!!Median gross rent!!Total!!1 bedroom","Margin of Error!!Median gross rent!!Total!!1 bedroom","Annotation of Margin of Error!!Median gross rent!!Total!!1 bedroom","Estimate!!Median gross rent!!Total!!2 bedrooms","Annotation of Estimate!!Median gross rent!!Total!!2 bedrooms","Margin of Error!!Median gross rent!!Total!!2 bedrooms","Annotation of Margin of Error!!Median gross rent!!Total!!2 bedrooms","Estimate!!Median gross rent!!Total!!3 bedrooms","Annotation of Estimate!!Median gross rent!!Total!!3 bedrooms","Margin of Error!!Median gross rent!!Total!!3 bedrooms","Annotation of Margin of Error!!Median gross rent!!Total!!3 bedrooms","Estimate!!Median gross rent!!Total!!4 bedrooms","Annotation of Estimate!!Median gross rent!!Total!!4 bedrooms","Margin of Error!!Median gross rent!!Total!!4 bedrooms","Annotation of Margin of Error!!Median gross rent!!Total!!4 bedrooms","Estimate!!Median gross rent!!Total!!5 or more bedrooms","Margin of Error!!Median gross rent!!Total!!5 or more bedrooms","Annotation of Margin of Error!!Median gross rent!!Total!!5 or more bedrooms","Annotation of Estimate!!Median gross rent!!Total!!5 or more bedrooms",
"1400000US17031803800","Census Tract 8038, Cook County, Illinois","1554","null","193","null","-","-","**","**","733","null","94","null","1092","null","592","null","1750","null","129","null","-","-","**","**","-","**","**","-",
"1400000US17031803901","Census Tract 8039.01, Cook County, Illinois","998","null","167","null","-","-","**","**","805","null","62","null","1097","null","186","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031803902","Census Tract 8039.02, Cook County, Illinois","1390","null","55","null","-","-","**","**","-","-","**","**","1390","null","100","null","1393","null","61","null","-","-","**","**","-","**","**","-",
"1400000US17031804000","Census Tract 8040, Cook County, Illinois","1308","null","231","null","-","-","**","**","1109","null","203","null","1423","null","226","null","1518","null","585","null","-","-","**","**","-","**","**","-",
"1400000US17031804102","Census Tract 8041.02, Cook County, Illinois","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031804104","Census Tract 8041.04, Cook County, Illinois","1791","null","74","null","-","-","**","**","-","-","**","**","1895","null","272","null","1774","null","72","null","-","-","**","**","-","**","**","-",
"1400000US17031804105","Census Tract 8041.05, Cook County, Illinois","1844","null","1464","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031804106","Census Tract 8041.06, Cook County, Illinois","1509","null","314","null","-","-","**","**","-","-","**","**","1279","null","149","null","2134","null","169","null","-","-","**","**","-","**","**","-",
"1400000US17031804108","Census Tract 8041.08, Cook County, Illinois","1217","null","36","null","-","-","**","**","1148","null","19","null","1362","null","46","null","1548","null","335","null","-","-","**","**","-","**","**","-",
"1400000US17031804109","Census Tract 8041.09, Cook County, Illinois","926","null","83","null","771","null","86","null","923","null","64","null","1019","null","378","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031804201","Census Tract 8042.01, Cook County, Illinois","1723","null","266","null","-","-","**","**","-","-","**","**","1007","null","234","null","1760","null","604","null","-","-","**","**","-","**","**","-",
"1400000US17031804202","Census Tract 8042.02, Cook County, Illinois","1414","null","171","null","-","-","**","**","360","null","267","null","1475","null","398","null","1426","null","276","null","1761","null","448","null","-","**","**","-",
"1400000US17031804305","Census Tract 8043.05, Cook County, Illinois","1375","null","302","null","-","-","**","**","980","null","96","null","1151","null","46","null","1705","null","67","null","-","-","**","**","-","**","**","-",
"1400000US17031804306","Census Tract 8043.06, Cook County, Illinois","1432","null","165","null","-","-","**","**","-","-","**","**","-","-","**","**","1356","null","117","null","1716","null","97","null","-","**","**","-",
"1400000US17031804308","Census Tract 8043.08, Cook County, Illinois","1494","null","141","null","-","-","**","**","-","-","**","**","1385","null","103","null","1740","null","183","null","-","-","**","**","-","**","**","-",
"1400000US17031804309","Census Tract 8043.09, Cook County, Illinois","875","null","226","null","-","-","**","**","-","-","**","**","870","null","129","null","1685","null","193","null","-","-","**","**","-","**","**","-",
"1400000US17031804310","Census Tract 8043.10, Cook County, Illinois","1408","null","413","null","-","-","**","**","-","-","**","**","1320","null","1256","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031804311","Census Tract 8043.11, Cook County, Illinois","1785","null","216","null","-","-","**","**","-","-","**","**","-","-","**","**","1627","null","585","null","2564","null","1128","null","-","**","**","-",
"1400000US17031804403","Census Tract 8044.03, Cook County, Illinois","1136","null","104","null","-","-","**","**","925","null","101","null","1140","null","84","null","1415","null","215","null","-","-","**","**","-","**","**","-",
"1400000US17031804404","Census Tract 8044.04, Cook County, Illinois","1562","null","1394","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031804405","Census Tract 8044.05, Cook County, Illinois","877","null","68","null","-","-","**","**","783","null","46","null","946","null","20","null","856","null","48","null","-","-","**","**","-","**","**","-",
"1400000US17031804406","Census Tract 8044.06, Cook County, Illinois","1223","null","255","null","-","-","**","**","-","-","**","**","1045","null","165","null","1448","null","256","null","-","-","**","**","-","**","**","-",
"1400000US17031804505","Census Tract 8045.05, Cook County, Illinois","1148","null","75","null","-","-","**","**","1000","null","203","null","1137","null","62","null","1316","null","200","null","-","-","**","**","-","**","**","-",
"1400000US17031804506","Census Tract 8045.06, Cook County, Illinois","2116","null","495","null","-","-","**","**","2484","null","1395","null","-","-","**","**","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031804507","Census Tract 8045.07, Cook County, Illinois","1596","null","704","null","-","-","**","**","632","null","15","null","1768","null","60","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031804508","Census Tract 8045.08, Cook County, Illinois","1410","null","153","null","-","-","**","**","1266","null","720","null","1133","null","159","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031804509","Census Tract 8045.09, Cook County, Illinois","1511","null","601","null","-","-","**","**","-","-","**","**","-","-","**","**","1625","null","288","null","-","-","**","**","-","**","**","-",
"1400000US17031804510","Census Tract 8045.10, Cook County, Illinois","944","null","62","null","-","-","**","**","776","null","26","null","897","null","50","null","1573","null","215","null","-","-","**","**","-","**","**","-",
"1400000US17031804511","Census Tract 8045.11, Cook County, Illinois","952","null","33","null","814","null","134","null","857","null","18","null","966","null","19","null","1327","null","125","null","-","-","**","**","-","**","**","-",
"1400000US17031804603","Census Tract 8046.03, Cook County, Illinois","1135","null","45","null","934","null","27","null","1088","null","48","null","1334","null","226","null","1446","null","266","null","-","-","**","**","-","**","**","-",
"1400000US17031804606","Census Tract 8046.06, Cook County, Illinois","1420","null","233","null","-","-","**","**","-","-","**","**","1432","null","136","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031804607","Census Tract 8046.07, Cook County, Illinois","1130","null","380","null","-","-","**","**","779","null","247","null","1149","null","115","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031804608","Census Tract 8046.08, Cook County, Illinois","1544","null","159","null","-","-","**","**","-","-","**","**","1551","null","179","null","1630","null","229","null","-","-","**","**","-","**","**","-",
"1400000US17031804609","Census Tract 8046.09, Cook County, Illinois","1394","null","55","null","-","-","**","**","1321","null","53","null","1584","null","159","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031804610","Census Tract 8046.10, Cook County, Illinois","1361","null","130","null","-","-","**","**","-","-","**","**","1340","null","65","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031804611","Census Tract 8046.11, Cook County, Illinois","1176","null","56","null","-","-","**","**","1111","null","23","null","1239","null","117","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031804701","Census Tract 8047.01, Cook County, Illinois","1091","null","70","null","905","null","481","null","1032","null","107","null","1226","null","112","null","955","null","51","null","-","-","**","**","-","**","**","-",
"1400000US17031804705","Census Tract 8047.05, Cook County, Illinois","1089","null","88","null","-","-","**","**","908","null","161","null","1132","null","81","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031804706","Census Tract 8047.06, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031804709","Census Tract 8047.09, Cook County, Illinois","993","null","57","null","1056","null","189","null","953","null","24","null","1105","null","101","null","1369","null","154","null","-","-","**","**","-","**","**","-",
"1400000US17031804710","Census Tract 8047.10, Cook County, Illinois","1684","null","591","null","-","-","**","**","-","-","**","**","1158","null","39","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031804711","Census Tract 8047.11, Cook County, Illinois","1289","null","54","null","-","-","**","**","1059","null","80","null","1305","null","46","null","1716","null","54","null","-","-","**","**","-","**","**","-",
"1400000US17031804712","Census Tract 8047.12, Cook County, Illinois","1517","null","160","null","-","-","**","**","-","-","**","**","1461","null","144","null","2032","null","258","null","-","-","**","**","-","**","**","-",
"1400000US17031804713","Census Tract 8047.13, Cook County, Illinois","1161","null","58","null","-","-","**","**","1050","null","58","null","1337","null","65","null","1327","null","126","null","-","-","**","**","-","**","**","-",
"1400000US17031804714","Census Tract 8047.14, Cook County, Illinois","1520","null","363","null","-","-","**","**","981","null","131","null","1571","null","220","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031804715","Census Tract 8047.15, Cook County, Illinois","904","null","99","null","-","-","**","**","857","null","16","null","866","null","40","null","1177","null","230","null","-","-","**","**","-","**","**","-",
"1400000US17031804716","Census Tract 8047.16, Cook County, Illinois","1020","null","177","null","688","null","46","null","825","null","52","null","1075","null","111","null","1829","null","268","null","-","-","**","**","-","**","**","-",
"1400000US17031804803","Census Tract 8048.03, Cook County, Illinois","1131","null","76","null","-","-","**","**","972","null","34","null","1189","null","71","null","1371","null","920","null","-","-","**","**","-","**","**","-",
"1400000US17031804804","Census Tract 8048.04, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031804805","Census Tract 8048.05, Cook County, Illinois","1447","null","166","null","-","-","**","**","-","-","**","**","1279","null","167","null","1621","null","242","null","-","-","**","**","-","**","**","-",
"1400000US17031804806","Census Tract 8048.06, Cook County, Illinois","1203","null","195","null","-","-","**","**","-","-","**","**","1146","null","96","null","1261","null","689","null","-","-","**","**","-","**","**","-",
"1400000US17031804807","Census Tract 8048.07, Cook County, Illinois","1338","null","145","null","-","-","**","**","-","-","**","**","1221","null","164","null","1435","null","294","null","-","-","**","**","-","**","**","-",
