"GEO_ID","NAME","B25031_001E","B25031_001M","B25031_001MA","B25031_001EA","B25031_002E","B25031_002M","B25031_002MA","B25031_002EA","B25031_003E","B25031_003M","B25031_003MA","B25031_003EA","B25031_004E","B25031_004M","B25031_004MA","B25031_004EA","B25031_005E","B25031_005M","B25031_005MA","B25031_005EA","B25031_006E","B25031_006M","B25031_006MA","B25031_006EA","B25031_007E","B25031_007M","B25031_007MA","B25031_007EA",
"Geography","Geographic Area Name","Estimate!!Median gross rent --!!Total:","Margin of Error!!Median gross rent --!!Total:","Annotation of Margin of Error!!Median gross rent --!!Total:","Annotation of Estimate!!Median gross rent --!!Total:","Estimate!!Median gross rent --!!Total:!!No bedroom","Margin of Error!!Median gross rent --!!Total:!!No bedroom","Annotation of Margin of Error!!Median gross rent --!!Total:!!No bedroom","Annotation of Estimate!!Median gross rent --!!Total:!!No bedroom","Estimate!!Median gross rent --!!Total:!!1 bedroom","Margin of Error!!Median gross rent --!!Total:!!1 bedroom","Annotation of Margin of Error!!Median gross rent --!!Total:!!1 bedroom","Annotation of Estimate!!Median gross rent --!!Total:!!1 bedroom","Estimate!!Median gross rent --!!Total:!!2 bedrooms","Margin of Error!!Median gross rent --!!Total:!!2 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!2 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!2 bedrooms","Estimate!!Median gross rent --!!Total:!!3 bedrooms","Margin of Error!!Median gross rent --!!Total:!!3 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!3 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!3 bedrooms","Estimate!!Median gross rent --!!Total:!!4 bedrooms","Margin of Error!!Median gross rent --!!Total:!!4 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!4 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!4 bedrooms","Estimate!!Median gross rent --!!Total:!!5 or more bedrooms","Margin of Error!!Median gross rent --!!Total:!!5 or more bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!5 or more bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!5 or more bedrooms",
"1400000US17031816900","Census Tract 8169, Cook County, Illinois","1309","440","null","null","-","**","**","-","-","**","**","-","1508","898","null","null","1231","754","null","null","-","**","**","-","-","**","**","-",
"1400000US17031817000","Census Tract 8170, Cook County, Illinois","918","78","null","null","-","**","**","-","853","12","null","null","862","131","null","null","1336","135","null","null","-","**","**","-","-","**","**","-",
"1400000US17031817101","Census Tract 8171.01, Cook County, Illinois","982","58","null","null","-","**","**","-","876","50","null","null","967","36","null","null","1385","73","null","null","-","**","**","-","-","**","**","-",
"1400000US17031817102","Census Tract 8171.02, Cook County, Illinois","1117","47","null","null","-","**","**","-","-","**","**","-","1118","44","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031817200","Census Tract 8172, Cook County, Illinois","969","105","null","null","-","**","**","-","846","39","null","null","987","138","null","null","907","204","null","null","-","**","**","-","-","**","**","-",
"1400000US17031817300","Census Tract 8173, Cook County, Illinois","985","175","null","null","-","**","**","-","736","82","null","null","920","137","null","null","1193","273","null","null","-","**","**","-","-","**","**","-",
"1400000US17031817400","Census Tract 8174, Cook County, Illinois","1058","128","null","null","-","**","**","-","896","326","null","null","1037","445","null","null","1188","615","null","null","-","**","**","-","-","**","**","-",
"1400000US17031817500","Census Tract 8175, Cook County, Illinois","825","137","null","null","-","**","**","-","470","160","null","null","930","83","null","null","1474","260","null","null","-","**","**","-","-","**","**","-",
"1400000US17031817600","Census Tract 8176, Cook County, Illinois","1028","181","null","null","-","**","**","-","981","112","null","null","882","176","null","null","1710","92","null","null","-","**","**","-","-","**","**","-",
"1400000US17031817700","Census Tract 8177, Cook County, Illinois","1613","197","null","null","-","**","**","-","-","**","**","-","1624","247","null","null","-","**","**","-","1708","192","null","null","-","**","**","-",
"1400000US17031817900","Census Tract 8179, Cook County, Illinois","900","350","null","null","-","**","**","-","622","24","null","null","1159","162","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031818000","Census Tract 8180, Cook County, Illinois","864","383","null","null","-","**","**","-","875","61","null","null","700","431","null","null","1554","360","null","null","-","**","**","-","-","**","**","-",
"1400000US17031818100","Census Tract 8181, Cook County, Illinois","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031818200","Census Tract 8182, Cook County, Illinois","1317","341","null","null","-","**","**","-","-","**","**","-","1325","360","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031818300","Census Tract 8183, Cook County, Illinois","1214","228","null","null","-","**","**","-","916","72","null","null","1090","337","null","null","1447","190","null","null","-","**","**","-","-","**","**","-",
"1400000US17031818401","Census Tract 8184.01, Cook County, Illinois","1535","678","null","null","-","**","**","-","998","359","null","null","1178","152","null","null","-","**","**","-","2130","343","null","null","-","**","**","-",
"1400000US17031818402","Census Tract 8184.02, Cook County, Illinois","1363","97","null","null","-","**","**","-","1329","143","null","null","1592","516","null","null","1519","253","null","null","-","**","**","-","-","**","**","-",
"1400000US17031818500","Census Tract 8185, Cook County, Illinois","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031818600","Census Tract 8186, Cook County, Illinois","1031","98","null","null","-","**","**","-","935","63","null","null","1056","125","null","null","1641","536","null","null","-","**","**","-","-","**","**","-",
"1400000US17031818700","Census Tract 8187, Cook County, Illinois","1364","234","null","null","-","**","**","-","-","**","**","-","1280","166","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031818800","Census Tract 8188, Cook County, Illinois","1105","169","null","null","-","**","**","-","869","164","null","null","1125","128","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031818900","Census Tract 8189, Cook County, Illinois","1278","99","null","null","-","**","**","-","1211","106","null","null","1292","127","null","null","1903","1160","null","null","-","**","**","-","-","**","**","-",
"1400000US17031819000","Census Tract 8190, Cook County, Illinois","2293","458","null","null","-","**","**","-","2557","364","null","null","2318","1393","null","null","1892","1197","null","null","-","**","**","-","-","**","**","-",
"1400000US17031819100","Census Tract 8191, Cook County, Illinois","1012","77","null","null","-","**","**","-","822","48","null","null","1063","66","null","null","1167","296","null","null","1429","281","null","null","-","**","**","-",
"1400000US17031819200","Census Tract 8192, Cook County, Illinois","1261","193","null","null","-","**","**","-","-","**","**","-","1081","277","null","null","1438","527","null","null","-","**","**","-","-","**","**","-",
"1400000US17031819300","Census Tract 8193, Cook County, Illinois","797","130","null","null","-","**","**","-","822","125","null","null","747","572","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031819400","Census Tract 8194, Cook County, Illinois","1054","73","null","null","-","**","**","-","967","30","null","null","1072","63","null","null","740","487","null","null","-","**","**","-","-","**","**","-",
"1400000US17031819500","Census Tract 8195, Cook County, Illinois","1181","94","null","null","-","**","**","-","966","139","null","null","1238","138","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031819600","Census Tract 8196, Cook County, Illinois","2770","693","null","null","-","**","**","-","-","**","**","-","-","**","**","-","2689","663","null","null","-","**","**","-","-","**","**","-",
"1400000US17031819700","Census Tract 8197, Cook County, Illinois","3146","980","null","null","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031819801","Census Tract 8198.01, Cook County, Illinois","1806","795","null","null","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031819802","Census Tract 8198.02, Cook County, Illinois","945","78","null","null","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031819900","Census Tract 8199, Cook County, Illinois","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031820000","Census Tract 8200, Cook County, Illinois","2657","287","null","null","-","**","**","-","-","**","**","-","-","**","**","-","2657","250","null","null","-","**","**","-","-","**","**","-",
"1400000US17031820101","Census Tract 8201.01, Cook County, Illinois","962","61","null","null","-","**","**","-","-","**","**","-","1116","421","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031820103","Census Tract 8201.03, Cook County, Illinois","1276","122","null","null","-","**","**","-","951","72","null","null","1351","71","null","null","-","**","**","-","1495","803","null","null","-","**","**","-",
"1400000US17031820104","Census Tract 8201.04, Cook County, Illinois","1161","132","null","null","-","**","**","-","1098","66","null","null","1159","176","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031820202","Census Tract 8202.02, Cook County, Illinois","1076","52","null","null","-","**","**","-","1002","244","null","null","1115","24","null","null","2015","1140","null","null","-","**","**","-","-","**","**","-",
"1400000US17031820203","Census Tract 8202.03, Cook County, Illinois","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031820204","Census Tract 8202.04, Cook County, Illinois","1132","97","null","null","-","**","**","-","1049","259","null","null","1188","475","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031820300","Census Tract 8203, Cook County, Illinois","910","104","null","null","-","**","**","-","852","566","null","null","866","96","null","null","1129","451","null","null","1619","248","null","null","-","**","**","-",
"1400000US17031820400","Census Tract 8204, Cook County, Illinois","875","97","null","null","-","**","**","-","554","284","null","null","845","137","null","null","1083","96","null","null","-","**","**","-","-","**","**","-",
"1400000US17031820501","Census Tract 8205.01, Cook County, Illinois","949","45","null","null","-","**","**","-","740","315","null","null","955","15","null","null","1432","262","null","null","2106","568","null","null","-","**","**","-",
"1400000US17031820502","Census Tract 8205.02, Cook County, Illinois","932","69","null","null","907","463","null","null","868","60","null","null","952","47","null","null","1491","280","null","null","-","**","**","-","-","**","**","-",
"1400000US17031820603","Census Tract 8206.03, Cook County, Illinois","1357","66","null","null","-","**","**","-","-","**","**","-","1340","130","null","null","1343","91","null","null","-","**","**","-","-","**","**","-",
"1400000US17031820604","Census Tract 8206.04, Cook County, Illinois","970","42","null","null","-","**","**","-","833","79","null","null","974","43","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031820605","Census Tract 8206.05, Cook County, Illinois","1051","60","null","null","-","**","**","-","872","27","null","null","1103","40","null","null","1351","75","null","null","-","**","**","-","-","**","**","-",
"1400000US17031820606","Census Tract 8206.06, Cook County, Illinois","1509","368","null","null","-","**","**","-","930","154","null","null","1575","337","null","null","1875","306","null","null","2020","598","null","null","-","**","**","-",
"1400000US17031820700","Census Tract 8207, Cook County, Illinois","893","282","null","null","-","**","**","-","950","303","null","null","888","322","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031820800","Census Tract 8208, Cook County, Illinois","928","141","null","null","-","**","**","-","924","298","null","null","915","456","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031820901","Census Tract 8209.01, Cook County, Illinois","1039","107","null","null","-","**","**","-","809","515","null","null","996","80","null","null","1380","46","null","null","1188","887","null","null","-","**","**","-",
"1400000US17031820902","Census Tract 8209.02, Cook County, Illinois","1368","164","null","null","-","**","**","-","-","**","**","-","-","**","**","-","1456","500","null","null","1711","133","null","null","-","**","**","-",
"1400000US17031821001","Census Tract 8210.01, Cook County, Illinois","1218","204","null","null","-","**","**","-","870","409","null","null","935","75","null","null","1481","164","null","null","1806","1139","null","null","-","**","**","-",
"1400000US17031821002","Census Tract 8210.02, Cook County, Illinois","1161","447","null","null","-","**","**","-","-","**","**","-","898","382","null","null","1548","265","null","null","-","**","**","-","-","**","**","-",
"1400000US17031821101","Census Tract 8211.01, Cook County, Illinois","1319","333","null","null","-","**","**","-","-","**","**","-","-","**","**","-","1543","245","null","null","-","**","**","-","-","**","**","-",
"1400000US17031821102","Census Tract 8211.02, Cook County, Illinois","1011","98","null","null","-","**","**","-","808","62","null","null","988","98","null","null","1088","98","null","null","-","**","**","-","-","**","**","-",
"1400000US17031821200","Census Tract 8212, Cook County, Illinois","818","74","null","null","772","133","null","null","788","62","null","null","901","93","null","null","1261","758","null","null","-","**","**","-","-","**","**","-",
"1400000US17031821300","Census Tract 8213, Cook County, Illinois","916","43","null","null","921","292","null","null","786","66","null","null","935","33","null","null","1060","359","null","null","-","**","**","-","-","**","**","-",
"1400000US17031821401","Census Tract 8214.01, Cook County, Illinois","971","88","null","null","716","75","null","null","-","**","**","-","994","174","null","null","1530","645","null","null","-","**","**","-","-","**","**","-",
"1400000US17031821402","Census Tract 8214.02, Cook County, Illinois","891","71","null","null","-","**","**","-","838","27","null","null","932","87","null","null","1267","689","null","null","-","**","**","-","-","**","**","-",
"1400000US17031821500","Census Tract 8215, Cook County, Illinois","1065","99","null","null","-","**","**","-","817","467","null","null","985","206","null","null","1150","139","null","null","1094","608","null","null","1363","317","null","null",
"1400000US17031821600","Census Tract 8216, Cook County, Illinois","1323","299","null","null","-","**","**","-","851","15","null","null","1094","245","null","null","1812","365","null","null","-","**","**","-","-","**","**","-",
"1400000US17031821700","Census Tract 8217, Cook County, Illinois","1140","103","null","null","-","**","**","-","978","98","null","null","1106","90","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031821800","Census Tract 8218, Cook County, Illinois","983","265","null","null","-","**","**","-","932","63","null","null","928","57","null","null","1407","61","null","null","-","**","**","-","-","**","**","-",
"1400000US17031821900","Census Tract 8219, Cook County, Illinois","-","**","**","-","-","**","**","-","518","43","null","null","-","**","**","-","1875","1525","null","null","-","**","**","-","-","**","**","-",
"1400000US17031822000","Census Tract 8220, Cook County, Illinois","451","302","null","null","-","**","**","-","-","**","**","-","439","21","null","null","1719","91","null","null","-","**","**","-","-","**","**","-",
"1400000US17031822101","Census Tract 8221.01, Cook County, Illinois","1596","694","null","null","-","**","**","-","906","259","null","null","1298","596","null","null","2127","291","null","null","-","**","**","-","-","**","**","-",
"1400000US17031822102","Census Tract 8221.02, Cook County, Illinois","965","97","null","null","-","**","**","-","892","84","null","null","1064","130","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031822200","Census Tract 8222, Cook County, Illinois","1632","123","null","null","-","**","**","-","-","**","**","-","1466","344","null","null","1604","206","null","null","-","**","**","-","-","**","**","-",
"1400000US17031822301","Census Tract 8223.01, Cook County, Illinois","1235","797","null","null","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031822302","Census Tract 8223.02, Cook County, Illinois","1052","220","null","null","-","**","**","-","868","149","null","null","1261","173","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031822400","Census Tract 8224, Cook County, Illinois","1174","292","null","null","-","**","**","-","-","**","**","-","964","67","null","null","1344","527","null","null","-","**","**","-","-","**","**","-",
"1400000US17031822500","Census Tract 8225, Cook County, Illinois","1105","144","null","null","-","**","**","-","900","231","null","null","1127","36","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031822601","Census Tract 8226.01, Cook County, Illinois","1156","95","null","null","-","**","**","-","-","**","**","-","1143","38","null","null","1222","617","null","null","-","**","**","-","-","**","**","-",
"1400000US17031822602","Census Tract 8226.02, Cook County, Illinois","1099","74","null","null","-","**","**","-","936","69","null","null","1127","48","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031822701","Census Tract 8227.01, Cook County, Illinois","1099","38","null","null","-","**","**","-","1100","43","null","null","1052","116","null","null","1138","679","null","null","-","**","**","-","-","**","**","-",
"1400000US17031822702","Census Tract 8227.02, Cook County, Illinois","1057","115","null","null","-","**","**","-","906","121","null","null","1059","117","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031822801","Census Tract 8228.01, Cook County, Illinois","1018","79","null","null","-","**","**","-","894","467","null","null","1042","76","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031822802","Census Tract 8228.02, Cook County, Illinois","1122","178","null","null","-","**","**","-","-","**","**","-","1162","262","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031822900","Census Tract 8229, Cook County, Illinois","1386","73","null","null","-","**","**","-","1338","77","null","null","1333","454","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031823001","Census Tract 8230.01, Cook County, Illinois","999","81","null","null","-","**","**","-","835","119","null","null","1132","60","null","null","1063","212","null","null","-","**","**","-","-","**","**","-",
"1400000US17031823002","Census Tract 8230.02, Cook County, Illinois","949","54","null","null","-","**","**","-","-","**","**","-","989","64","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031823101","Census Tract 8231.01, Cook County, Illinois","999","82","null","null","-","**","**","-","771","17","null","null","1041","91","null","null","1509","777","null","null","-","**","**","-","-","**","**","-",
"1400000US17031823102","Census Tract 8231.02, Cook County, Illinois","1105","306","null","null","-","**","**","-","871","314","null","null","1147","308","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031823200","Census Tract 8232, Cook County, Illinois","1125","298","null","null","-","**","**","-","-","**","**","-","1032","432","null","null","1417","333","null","null","-","**","**","-","-","**","**","-",
"1400000US17031823302","Census Tract 8233.02, Cook County, Illinois","1014","102","null","null","783","427","null","null","850","191","null","null","1071","59","null","null","787","385","null","null","-","**","**","-","-","**","**","-",
"1400000US17031823303","Census Tract 8233.03, Cook County, Illinois","960","32","null","null","-","**","**","-","917","72","null","null","965","32","null","null","1174","121","null","null","-","**","**","-","-","**","**","-",
"1400000US17031823304","Census Tract 8233.04, Cook County, Illinois","958","153","null","null","-","**","**","-","1016","239","null","null","897","135","null","null","1690","292","null","null","-","**","**","-","-","**","**","-",
"1400000US17031823400","Census Tract 8234, Cook County, Illinois","876","102","null","null","-","**","**","-","699","142","null","null","953","145","null","null","1272","254","null","null","-","**","**","-","-","**","**","-",
"1400000US17031823500","Census Tract 8235, Cook County, Illinois","963","66","null","null","-","**","**","-","853","384","null","null","910","43","null","null","1255","172","null","null","-","**","**","-","-","**","**","-",
"1400000US17031823602","Census Tract 8236.02, Cook County, Illinois","958","141","null","null","-","**","**","-","756","46","null","null","1006","119","null","null","1929","1391","null","null","-","**","**","-","-","**","**","-",
"1400000US17031823603","Census Tract 8236.03, Cook County, Illinois","1042","188","null","null","-","**","**","-","-","**","**","-","904","71","null","null","1134","118","null","null","-","**","**","-","-","**","**","-",
"1400000US17031823604","Census Tract 8236.04, Cook County, Illinois","1330","150","null","null","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031823605","Census Tract 8236.05, Cook County, Illinois","970","207","null","null","-","**","**","-","773","141","null","null","1055","209","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031823702","Census Tract 8237.02, Cook County, Illinois","1071","50","null","null","-","**","**","-","984","80","null","null","1143","41","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031823703","Census Tract 8237.03, Cook County, Illinois","980","62","null","null","-","**","**","-","797","158","null","null","970","42","null","null","1491","196","null","null","-","**","**","-","-","**","**","-",
"1400000US17031823704","Census Tract 8237.04, Cook County, Illinois","2070","1240","null","null","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031823705","Census Tract 8237.05, Cook County, Illinois","956","102","null","null","775","701","null","null","810","44","null","null","1048","90","null","null","1074","447","null","null","-","**","**","-","-","**","**","-",
"1400000US17031823801","Census Tract 8238.01, Cook County, Illinois","1911","856","null","null","-","**","**","-","2049","458","null","null","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031823803","Census Tract 8238.03, Cook County, Illinois","994","717","null","null","-","**","**","-","-","**","**","-","1331","292","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031823805","Census Tract 8238.05, Cook County, Illinois","1322","187","null","null","-","**","**","-","-","**","**","-","1322","187","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031823806","Census Tract 8238.06, Cook County, Illinois","1087","42","null","null","-","**","**","-","938","196","null","null","1119","33","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031823901","Census Tract 8239.01, Cook County, Illinois","1885","263","null","null","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031823903","Census Tract 8239.03, Cook County, Illinois","2558","1348","null","null","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031823904","Census Tract 8239.04, Cook County, Illinois","1399","122","null","null","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031824003","Census Tract 8240.03, Cook County, Illinois","1580","513","null","null","-","**","**","-","-","**","**","-","1315","375","null","null","2518","1444","null","null","-","**","**","-","-","**","**","-",
"1400000US17031824004","Census Tract 8240.04, Cook County, Illinois","1066","345","null","null","-","**","**","-","839","70","null","null","1188","752","null","null","1490","901","null","null","-","**","**","-","-","**","**","-",
"1400000US17031824005","Census Tract 8240.05, Cook County, Illinois","1074","367","null","null","-","**","**","-","-","**","**","-","911","151","null","null","2575","484","null","null","-","**","**","-","-","**","**","-",
"1400000US17031824006","Census Tract 8240.06, Cook County, Illinois","1423","356","null","null","-","**","**","-","-","**","**","-","1191","395","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031824105","Census Tract 8241.05, Cook County, Illinois","1157","296","null","null","-","**","**","-","-","**","**","-","1149","94","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031824106","Census Tract 8241.06, Cook County, Illinois","1155","131","null","null","-","**","**","-","-","**","**","-","1138","226","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031824107","Census Tract 8241.07, Cook County, Illinois","1352","43","null","null","-","**","**","-","-","**","**","-","1371","31","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031824113","Census Tract 8241.13, Cook County, Illinois","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031824114","Census Tract 8241.14, Cook County, Illinois","2271","721","null","null","-","**","**","-","-","**","**","-","-","**","**","-","2219","720","null","null","-","**","**","-","-","**","**","-",
"1400000US17031824115","Census Tract 8241.15, Cook County, Illinois","1226","113","null","null","-","**","**","-","-","**","**","-","1201","114","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031824116","Census Tract 8241.16, Cook County, Illinois","1266","150","null","null","-","**","**","-","1477","543","null","null","1186","109","null","null","1655","251","null","null","-","**","**","-","-","**","**","-",
"1400000US17031824119","Census Tract 8241.19, Cook County, Illinois","1140","53","null","null","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031824121","Census Tract 8241.21, Cook County, Illinois","1761","285","null","null","-","**","**","-","-","**","**","-","1628","259","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031824122","Census Tract 8241.22, Cook County, Illinois","1560","322","null","null","-","**","**","-","-","**","**","-","1652","238","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031824123","Census Tract 8241.23, Cook County, Illinois","1386","124","null","null","-","**","**","-","-","**","**","-","1413","80","null","null","1561","698","null","null","-","**","**","-","-","**","**","-",
"1400000US17031824124","Census Tract 8241.24, Cook County, Illinois","1090","60","null","null","-","**","**","-","1083","65","null","null","1218","163","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031824125","Census Tract 8241.25, Cook County, Illinois","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031824126","Census Tract 8241.26, Cook County, Illinois","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031824127","Census Tract 8241.27, Cook County, Illinois","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031824128","Census Tract 8241.28, Cook County, Illinois","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031824129","Census Tract 8241.29, Cook County, Illinois","1653","160","null","null","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031824300","Census Tract 8243, Cook County, Illinois","939","284","null","null","-","**","**","-","283","165","null","null","908","110","null","null","1479","299","null","null","896","352","null","null","-","**","**","-",
"1400000US17031824400","Census Tract 8244, Cook County, Illinois","875","87","null","null","721","113","null","null","829","69","null","null","1000","301","null","null","1172","404","null","null","-","**","**","-","-","**","**","-",
"1400000US17031824503","Census Tract 8245.03, Cook County, Illinois","1137","162","null","null","-","**","**","-","-","**","**","-","1089","144","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031824505","Census Tract 8245.05, Cook County, Illinois","1104","26","null","null","-","**","**","-","1093","95","null","null","1100","27","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031824507","Census Tract 8245.07, Cook County, Illinois","1386","450","null","null","2139","289","null","null","-","**","**","-","1292","227","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031824508","Census Tract 8245.08, Cook County, Illinois","1000","127","null","null","-","**","**","-","978","88","null","null","1063","170","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031824509","Census Tract 8245.09, Cook County, Illinois","1057","417","null","null","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031824601","Census Tract 8246.01, Cook County, Illinois","1228","142","null","null","-","**","**","-","-","**","**","-","1143","36","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031824602","Census Tract 8246.02, Cook County, Illinois","1105","117","null","null","-","**","**","-","836","159","null","null","1067","121","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031824701","Census Tract 8247.01, Cook County, Illinois","1220","1009","null","null","-","**","**","-","2065","1923","null","null","1066","252","null","null","1273","325","null","null","-","**","**","-","-","**","**","-",
"1400000US17031824702","Census Tract 8247.02, Cook County, Illinois","1012","289","null","null","-","**","**","-","880","161","null","null","-","**","**","-","-","**","**","-","1428","127","null","null","-","**","**","-",
"1400000US17031824800","Census Tract 8248, Cook County, Illinois","1115","77","null","null","-","**","**","-","-","**","**","-","1054","101","null","null","1456","338","null","null","-","**","**","-","-","**","**","-",
"1400000US17031824900","Census Tract 8249, Cook County, Illinois","1258","145","null","null","-","**","**","-","1094","88","null","null","-","**","**","-","1402","133","null","null","-","**","**","-","-","**","**","-",
"1400000US17031825000","Census Tract 8250, Cook County, Illinois","1008","331","null","null","666","39","null","null","846","240","null","null","1158","89","null","null","2041","319","null","null","-","**","**","-","-","**","**","-",
"1400000US17031825200","Census Tract 8252, Cook County, Illinois","1500","968","null","null","-","**","**","-","-","**","**","-","-","**","**","-","1500","968","null","null","-","**","**","-","-","**","**","-",
"1400000US17031825302","Census Tract 8253.02, Cook County, Illinois","1195","163","null","null","-","**","**","-","1097","142","null","null","1241","382","null","null","1375","690","null","null","-","**","**","-","-","**","**","-",
"1400000US17031825303","Census Tract 8253.03, Cook County, Illinois","1195","93","null","null","-","**","**","-","1306","340","null","null","1087","73","null","null","1724","200","null","null","-","**","**","-","-","**","**","-",
"1400000US17031825304","Census Tract 8253.04, Cook County, Illinois","1153","34","null","null","-","**","**","-","-","**","**","-","1139","19","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
