"GEO_ID","NAME","B25031_001E","B25031_001EA","B25031_001M","B25031_001MA","B25031_002E","B25031_002EA","B25031_002M","B25031_002MA","B25031_003E","B25031_003EA","B25031_003M","B25031_003MA","B25031_004E","B25031_004EA","B25031_004M","B25031_004MA","B25031_005E","B25031_005EA","B25031_005M","B25031_005MA","B25031_006E","B25031_006EA","B25031_006M","B25031_006MA","B25031_007E","B25031_007EA","B25031_007M","B25031_007MA",
"1400000US17031823901","Census Tract 8239.01, Cook County, Illinois","1750","null","327","null","-","-","**","**","-","-","**","**","1025","null","994","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031823903","Census Tract 8239.03, Cook County, Illinois","2211","null","120","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031823904","Census Tract 8239.04, Cook County, Illinois","1031","null","772","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031824003","Census Tract 8240.03, Cook County, Illinois","1348","null","360","null","-","-","**","**","1042","null","135","null","-","-","**","**","1636","null","383","null","-","-","**","**","-","-","**","**",
"1400000US17031824004","Census Tract 8240.04, Cook County, Illinois","807","null","139","null","-","-","**","**","704","null","535","null","1076","null","538","null","1595","null","618","null","-","-","**","**","-","-","**","**",
"1400000US17031824005","Census Tract 8240.05, Cook County, Illinois","853","null","71","null","-","-","**","**","-","-","**","**","841","null","48","null","1882","null","250","null","-","-","**","**","-","-","**","**",
"1400000US17031824006","Census Tract 8240.06, Cook County, Illinois","1325","null","476","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","1325","null","192","null","-","-","**","**",
"1400000US17031824105","Census Tract 8241.05, Cook County, Illinois","1639","null","449","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031824106","Census Tract 8241.06, Cook County, Illinois","1178","null","303","null","-","-","**","**","-","-","**","**","1156","null","387","null","1450","null","842","null","-","-","**","**","-","-","**","**",
"1400000US17031824107","Census Tract 8241.07, Cook County, Illinois","1321","null","101","null","-","-","**","**","-","-","**","**","1362","null","75","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031824108","Census Tract 8241.08, Cook County, Illinois","1045","null","77","null","-","-","**","**","1024","null","123","null","1060","null","71","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031824113","Census Tract 8241.13, Cook County, Illinois","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031824114","Census Tract 8241.14, Cook County, Illinois","2361","null","671","null","-","-","**","**","-","-","**","**","-","-","**","**","2352","null","678","null","-","-","**","**","-","-","**","**",
"1400000US17031824115","Census Tract 8241.15, Cook County, Illinois","1151","null","25","null","-","-","**","**","-","-","**","**","1159","null","38","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031824116","Census Tract 8241.16, Cook County, Illinois","1220","null","119","null","-","-","**","**","1372","null","301","null","1173","null","151","null","1196","null","267","null","-","-","**","**","-","-","**","**",
"1400000US17031824117","Census Tract 8241.17, Cook County, Illinois","1150","null","343","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031824119","Census Tract 8241.19, Cook County, Illinois","1156","null","226","null","-","-","**","**","-","-","**","**","1156","null","226","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031824120","Census Tract 8241.20, Cook County, Illinois","1659","null","160","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031824121","Census Tract 8241.21, Cook County, Illinois","1737","null","89","null","-","-","**","**","-","-","**","**","-","-","**","**","1723","null","217","null","-","-","**","**","-","-","**","**",
"1400000US17031824122","Census Tract 8241.22, Cook County, Illinois","1684","null","272","null","-","-","**","**","-","-","**","**","1632","null","289","null","2121","null","1835","null","-","-","**","**","-","-","**","**",
"1400000US17031824123","Census Tract 8241.23, Cook County, Illinois","1222","null","150","null","-","-","**","**","937","null","54","null","1241","null","117","null","1595","null","583","null","-","-","**","**","-","-","**","**",
"1400000US17031824300","Census Tract 8243, Cook County, Illinois","763","null","142","null","678","null","27","null","379","null","164","null","766","null","323","null","1139","null","178","null","1015","null","305","null","-","-","**","**",
"1400000US17031824400","Census Tract 8244, Cook County, Illinois","835","null","43","null","705","null","54","null","855","null","48","null","809","null","158","null","886","null","321","null","1250","null","525","null","-","-","**","**",
"1400000US17031824503","Census Tract 8245.03, Cook County, Illinois","978","null","37","null","-","-","**","**","-","-","**","**","974","null","38","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031824505","Census Tract 8245.05, Cook County, Illinois","1100","null","35","null","-","-","**","**","1047","null","120","null","1101","null","28","null","1675","null","318","null","-","-","**","**","-","-","**","**",
"1400000US17031824506","Census Tract 8245.06, Cook County, Illinois","1176","null","63","null","-","-","**","**","942","null","122","null","1138","null","53","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031824507","Census Tract 8245.07, Cook County, Illinois","1167","null","319","null","2123","null","318","null","340","null","66","null","1142","null","55","null","2135","null","391","null","-","-","**","**","-","-","**","**",
"1400000US17031824601","Census Tract 8246.01, Cook County, Illinois","1145","null","94","null","-","-","**","**","866","null","117","null","1092","null","85","null","1348","null","130","null","-","-","**","**","-","-","**","**",
"1400000US17031824602","Census Tract 8246.02, Cook County, Illinois","1075","null","141","null","-","-","**","**","844","null","97","null","1020","null","103","null","2094","null","1068","null","-","-","**","**","-","-","**","**",
"1400000US17031824701","Census Tract 8247.01, Cook County, Illinois","1006","null","101","null","-","-","**","**","750","null","48","null","1058","null","100","null","1060","null","311","null","-","-","**","**","-","-","**","**",
"1400000US17031824702","Census Tract 8247.02, Cook County, Illinois","1054","null","465","null","-","-","**","**","790","null","86","null","935","null","326","null","-","-","**","**","1410","null","82","null","-","-","**","**",
"1400000US17031824800","Census Tract 8248, Cook County, Illinois","1007","null","215","null","-","-","**","**","-","-","**","**","738","null","434","null","1404","null","258","null","-","-","**","**","-","-","**","**",
"1400000US17031824900","Census Tract 8249, Cook County, Illinois","1275","null","95","null","-","-","**","**","1130","null","68","null","-","-","**","**","1363","null","48","null","-","-","**","**","-","-","**","**",
"1400000US17031825000","Census Tract 8250, Cook County, Illinois","873","null","78","null","611","null","36","null","842","null","86","null","1189","null","168","null","1859","null","585","null","-","-","**","**","-","-","**","**",
"1400000US17031825200","Census Tract 8252, Cook County, Illinois","1602","null","217","null","-","-","**","**","-","-","**","**","-","-","**","**","1422","null","134","null","-","-","**","**","-","-","**","**",
"1400000US17031825302","Census Tract 8253.02, Cook County, Illinois","1090","null","126","null","-","-","**","**","849","null","66","null","1118","null","102","null","1334","null","259","null","-","-","**","**","-","-","**","**",
"1400000US17031825303","Census Tract 8253.03, Cook County, Illinois","1222","null","205","null","-","-","**","**","1324","null","137","null","1035","null","124","null","2000","null","299","null","-","-","**","**","-","-","**","**",
"1400000US17031825304","Census Tract 8253.04, Cook County, Illinois","1107","null","52","null","-","-","**","**","950","null","177","null","1110","null","44","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031825400","Census Tract 8254, Cook County, Illinois","1076","null","196","null","-","-","**","**","867","null","27","null","1330","null","131","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031825501","Census Tract 8255.01, Cook County, Illinois","1123","null","129","null","-","-","**","**","914","null","614","null","2011","null","1891","null","1185","null","306","null","1181","null","268","null","-","-","**","**",
"1400000US17031825503","Census Tract 8255.03, Cook County, Illinois","1748","null","289","null","-","-","**","**","-","-","**","**","1099","null","264","null","1728","null","190","null","-","-","**","**","-","-","**","**",
"1400000US17031825504","Census Tract 8255.04, Cook County, Illinois","1329","null","135","null","-","-","**","**","831","null","254","null","1030","null","167","null","1437","null","92","null","1640","null","179","null","-","-","**","**",
"1400000US17031825505","Census Tract 8255.05, Cook County, Illinois","1377","null","408","null","-","-","**","**","-","-","**","**","-","-","**","**","1745","null","353","null","748","null","680","null","-","-","**","**",
"1400000US17031825600","Census Tract 8256, Cook County, Illinois","1308","null","80","null","-","-","**","**","-","-","**","**","1299","null","479","null","1308","null","99","null","-","-","**","**","-","-","**","**",
"1400000US17031825700","Census Tract 8257, Cook County, Illinois","980","null","75","null","-","-","**","**","722","null","74","null","953","null","40","null","1353","null","246","null","-","-","**","**","-","-","**","**",
"1400000US17031825801","Census Tract 8258.01, Cook County, Illinois","977","null","96","null","-","-","**","**","805","null","110","null","1005","null","120","null","1197","null","103","null","-","-","**","**","-","-","**","**",
"1400000US17031825802","Census Tract 8258.02, Cook County, Illinois","1193","null","214","null","-","-","**","**","-","-","**","**","956","null","103","null","1442","null","141","null","1892","null","282","null","-","-","**","**",
"1400000US17031825803","Census Tract 8258.03, Cook County, Illinois","910","null","99","null","-","-","**","**","593","null","282","null","987","null","102","null","1442","null","204","null","-","-","**","**","-","-","**","**",
"1400000US17031825900","Census Tract 8259, Cook County, Illinois","859","null","171","null","-","-","**","**","709","null","80","null","792","null","75","null","1216","null","216","null","-","-","**","**","-","-","**","**",
"1400000US17031826000","Census Tract 8260, Cook County, Illinois","874","null","82","null","-","-","**","**","726","null","54","null","687","null","487","null","1094","null","618","null","-","-","**","**","-","-","**","**",
"1400000US17031826100","Census Tract 8261, Cook County, Illinois","1326","null","145","null","-","-","**","**","-","-","**","**","1128","null","95","null","1446","null","195","null","1607","null","216","null","-","-","**","**",
"1400000US17031826201","Census Tract 8262.01, Cook County, Illinois","856","null","55","null","708","null","539","null","698","null","261","null","1044","null","129","null","967","null","151","null","-","-","**","**","-","-","**","**",
"1400000US17031826202","Census Tract 8262.02, Cook County, Illinois","922","null","71","null","-","-","**","**","785","null","29","null","-","-","**","**","976","null","361","null","-","-","**","**","-","-","**","**",
"1400000US17031826301","Census Tract 8263.01, Cook County, Illinois","1046","null","166","null","-","-","**","**","728","null","95","null","975","null","103","null","1508","null","524","null","-","-","**","**","-","-","**","**",
"1400000US17031826303","Census Tract 8263.03, Cook County, Illinois","1444","null","189","null","-","-","**","**","-","-","**","**","1107","null","906","null","1379","null","214","null","1694","null","505","null","-","-","**","**",
"1400000US17031826304","Census Tract 8263.04, Cook County, Illinois","1008","null","72","null","-","-","**","**","-","-","**","**","956","null","60","null","1133","null","83","null","-","-","**","**","-","-","**","**",
"1400000US17031826401","Census Tract 8264.01, Cook County, Illinois","1236","null","128","null","-","-","**","**","741","null","438","null","983","null","94","null","1298","null","154","null","1513","null","370","null","1409","null","382","null",
"1400000US17031826402","Census Tract 8264.02, Cook County, Illinois","1419","null","123","null","-","-","**","**","-","-","**","**","982","null","312","null","1474","null","197","null","1393","null","283","null","-","-","**","**",
"1400000US17031826500","Census Tract 8265, Cook County, Illinois","1201","null","314","null","-","-","**","**","-","-","**","**","939","null","41","null","1256","null","308","null","1776","null","48","null","-","-","**","**",
"1400000US17031826600","Census Tract 8266, Cook County, Illinois","994","null","177","null","849","null","349","null","653","null","88","null","938","null","288","null","1363","null","107","null","-","-","**","**","-","-","**","**",
"1400000US17031826700","Census Tract 8267, Cook County, Illinois","866","null","117","null","723","null","389","null","696","null","143","null","881","null","84","null","1392","null","167","null","-","-","**","**","-","-","**","**",
"1400000US17031826800","Census Tract 8268, Cook County, Illinois","956","null","65","null","-","-","**","**","859","null","62","null","1061","null","150","null","928","null","63","null","-","-","**","**","-","-","**","**",
"1400000US17031826901","Census Tract 8269.01, Cook County, Illinois","952","null","184","null","-","-","**","**","930","null","100","null","864","null","690","null","863","null","310","null","-","-","**","**","-","-","**","**",
"1400000US17031826902","Census Tract 8269.02, Cook County, Illinois","920","null","272","null","-","-","**","**","-","-","**","**","933","null","372","null","750","null","473","null","-","-","**","**","-","-","**","**",
"1400000US17031827000","Census Tract 8270, Cook County, Illinois","966","null","118","null","-","-","**","**","923","null","297","null","-","-","**","**","1027","null","270","null","1157","null","339","null","-","-","**","**",
"1400000US17031827100","Census Tract 8271, Cook County, Illinois","806","null","62","null","-","-","**","**","730","null","99","null","805","null","78","null","890","null","94","null","-","-","**","**","-","-","**","**",
"1400000US17031827200","Census Tract 8272, Cook County, Illinois","951","null","66","null","-","-","**","**","-","-","**","**","945","null","210","null","1148","null","97","null","1125","null","1052","null","-","-","**","**",
"1400000US17031827300","Census Tract 8273, Cook County, Illinois","756","null","123","null","-","-","**","**","394","null","129","null","777","null","140","null","1110","null","422","null","1106","null","558","null","1331","null","533","null",
"1400000US17031827400","Census Tract 8274, Cook County, Illinois","903","null","134","null","-","-","**","**","624","null","232","null","974","null","106","null","1308","null","162","null","935","null","43","null","-","-","**","**",
"1400000US17031827500","Census Tract 8275, Cook County, Illinois","1030","null","116","null","-","-","**","**","761","null","326","null","664","null","327","null","1168","null","76","null","-","-","**","**","-","-","**","**",
"1400000US17031827600","Census Tract 8276, Cook County, Illinois","1199","null","137","null","-","-","**","**","-","-","**","**","-","-","**","**","1224","null","243","null","-","-","**","**","-","-","**","**",
"1400000US17031827700","Census Tract 8277, Cook County, Illinois","1396","null","118","null","-","-","**","**","758","null","81","null","1389","null","123","null","1518","null","195","null","1357","null","70","null","-","-","**","**",
"1400000US17031827801","Census Tract 8278.01, Cook County, Illinois","1486","null","155","null","-","-","**","**","-","-","**","**","-","-","**","**","1476","null","127","null","-","-","**","**","-","-","**","**",
"1400000US17031827802","Census Tract 8278.02, Cook County, Illinois","1367","null","122","null","-","-","**","**","-","-","**","**","-","-","**","**","1583","null","606","null","-","-","**","**","-","-","**","**",
"1400000US17031827804","Census Tract 8278.04, Cook County, Illinois","2098","null","769","null","-","-","**","**","-","-","**","**","-","-","**","**","2061","null","1129","null","-","-","**","**","-","-","**","**",
"1400000US17031827805","Census Tract 8278.05, Cook County, Illinois","1733","null","96","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031827901","Census Tract 8279.01, Cook County, Illinois","2263","null","59","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031827902","Census Tract 8279.02, Cook County, Illinois","1175","null","67","null","-","-","**","**","1079","null","78","null","1116","null","159","null","1294","null","180","null","-","-","**","**","-","-","**","**",
"1400000US17031828000","Census Tract 8280, Cook County, Illinois","990","null","101","null","-","-","**","**","767","null","419","null","975","null","100","null","1361","null","74","null","-","-","**","**","-","-","**","**",
"1400000US17031828100","Census Tract 8281, Cook County, Illinois","993","null","173","null","-","-","**","**","-","-","**","**","988","null","144","null","1633","null","508","null","-","-","**","**","-","-","**","**",
"1400000US17031828201","Census Tract 8282.01, Cook County, Illinois","1007","null","94","null","-","-","**","**","1032","null","141","null","983","null","102","null","1317","null","352","null","-","-","**","**","-","-","**","**",
"1400000US17031828202","Census Tract 8282.02, Cook County, Illinois","924","null","50","null","-","-","**","**","808","null","62","null","976","null","45","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031828300","Census Tract 8283, Cook County, Illinois","893","null","89","null","-","-","**","**","784","null","38","null","936","null","35","null","1357","null","556","null","-","-","**","**","-","-","**","**",
"1400000US17031828401","Census Tract 8284.01, Cook County, Illinois","1185","null","145","null","-","-","**","**","823","null","275","null","1136","null","91","null","1759","null","131","null","2055","null","1110","null","-","-","**","**",
"1400000US17031828402","Census Tract 8284.02, Cook County, Illinois","967","null","62","null","-","-","**","**","873","null","96","null","987","null","62","null","1456","null","1239","null","-","-","**","**","-","-","**","**",
"1400000US17031828503","Census Tract 8285.03, Cook County, Illinois","1058","null","125","null","-","-","**","**","-","-","**","**","1159","null","157","null","993","null","137","null","-","-","**","**","-","-","**","**",
"1400000US17031828504","Census Tract 8285.04, Cook County, Illinois","1208","null","133","null","-","-","**","**","798","null","65","null","971","null","105","null","1330","null","166","null","1331","null","157","null","-","-","**","**",
"1400000US17031828505","Census Tract 8285.05, Cook County, Illinois","995","null","175","null","-","-","**","**","819","null","84","null","984","null","135","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031828506","Census Tract 8285.06, Cook County, Illinois","833","null","87","null","-","-","**","**","651","null","34","null","1010","null","634","null","899","null","213","null","-","-","**","**","-","-","**","**",
"1400000US17031828601","Census Tract 8286.01, Cook County, Illinois","1039","null","228","null","-","-","**","**","975","null","84","null","1205","null","386","null","1641","null","865","null","-","-","**","**","-","-","**","**",
"1400000US17031828602","Census Tract 8286.02, Cook County, Illinois","1712","null","309","null","-","-","**","**","-","-","**","**","-","-","**","**","2023","null","338","null","1558","null","364","null","-","-","**","**",
"1400000US17031828701","Census Tract 8287.01, Cook County, Illinois","860","null","117","null","-","-","**","**","-","-","**","**","969","null","153","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031828702","Census Tract 8287.02, Cook County, Illinois","1232","null","428","null","-","-","**","**","-","-","**","**","947","null","29","null","1778","null","318","null","1920","null","415","null","-","-","**","**",
"1400000US17031828801","Census Tract 8288.01, Cook County, Illinois","1672","null","535","null","-","-","**","**","819","null","161","null","-","-","**","**","1854","null","1220","null","1829","null","489","null","-","-","**","**",
"1400000US17031828802","Census Tract 8288.02, Cook County, Illinois","1525","null","341","null","-","-","**","**","-","-","**","**","-","-","**","**","1578","null","343","null","-","-","**","**","-","-","**","**",
"1400000US17031828900","Census Tract 8289, Cook County, Illinois","974","null","91","null","-","-","**","**","670","null","595","null","913","null","72","null","1076","null","91","null","-","-","**","**","-","-","**","**",
"1400000US17031829000","Census Tract 8290, Cook County, Illinois","830","null","83","null","-","-","**","**","804","null","86","null","-","-","**","**","898","null","114","null","-","-","**","**","-","-","**","**",
"1400000US17031829100","Census Tract 8291, Cook County, Illinois","877","null","117","null","-","-","**","**","565","null","498","null","857","null","140","null","1017","null","86","null","-","-","**","**","-","-","**","**",
"1400000US17031829200","Census Tract 8292, Cook County, Illinois","1013","null","121","null","2036","null","1916","null","739","null","142","null","931","null","501","null","1130","null","65","null","-","-","**","**","-","-","**","**",
"1400000US17031829301","Census Tract 8293.01, Cook County, Illinois","1276","null","193","null","-","-","**","**","-","-","**","**","-","-","**","**","1299","null","346","null","-","-","**","**","-","-","**","**",
"1400000US17031829302","Census Tract 8293.02, Cook County, Illinois","906","null","67","null","-","-","**","**","751","null","254","null","907","null","87","null","1040","null","341","null","-","-","**","**","-","-","**","**",
"1400000US17031829401","Census Tract 8294.01, Cook County, Illinois","1294","null","173","null","-","-","**","**","-","-","**","**","-","-","**","**","1235","null","317","null","1458","null","298","null","-","-","**","**",
"1400000US17031829402","Census Tract 8294.02, Cook County, Illinois","848","null","276","null","-","-","**","**","-","-","**","**","741","null","29","null","994","null","422","null","1348","null","406","null","-","-","**","**",
"1400000US17031829500","Census Tract 8295, Cook County, Illinois","923","null","274","null","625","null","249","null","776","null","396","null","850","null","216","null","1216","null","162","null","-","-","**","**","-","-","**","**",
"1400000US17031829600","Census Tract 8296, Cook County, Illinois","856","null","60","null","-","-","**","**","730","null","62","null","877","null","137","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031829700","Census Tract 8297, Cook County, Illinois","842","null","195","null","-","-","**","**","638","null","396","null","981","null","139","null","908","null","330","null","1462","null","446","null","-","-","**","**",
"1400000US17031829800","Census Tract 8298, Cook County, Illinois","1512","null","486","null","-","-","**","**","-","-","**","**","1724","null","851","null","1615","null","906","null","-","-","**","**","-","-","**","**",
"1400000US17031829901","Census Tract 8299.01, Cook County, Illinois","1347","null","99","null","-","-","**","**","-","-","**","**","1390","null","58","null","1181","null","1042","null","-","-","**","**","-","-","**","**",
"1400000US17031829902","Census Tract 8299.02, Cook County, Illinois","1696","null","688","null","-","-","**","**","-","-","**","**","1078","null","352","null","1542","null","732","null","-","-","**","**","-","-","**","**",
"1400000US17031830001","Census Tract 8300.01, Cook County, Illinois","830","null","66","null","-","-","**","**","-","-","**","**","763","null","270","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031830003","Census Tract 8300.03, Cook County, Illinois","1533","null","230","null","-","-","**","**","-","-","**","**","1336","null","219","null","1546","null","241","null","-","-","**","**","-","-","**","**",
"1400000US17031830004","Census Tract 8300.04, Cook County, Illinois","1259","null","676","null","-","-","**","**","-","-","**","**","1108","null","367","null","1900","null","963","null","-","-","**","**","-","-","**","**",
"1400000US17031830005","Census Tract 8300.05, Cook County, Illinois","1770","null","579","null","-","-","**","**","-","-","**","**","3236","null","1155","null","1779","null","125","null","-","-","**","**","-","-","**","**",
"1400000US17031830006","Census Tract 8300.06, Cook County, Illinois","783","null","424","null","-","-","**","**","327","null","65","null","1109","null","45","null","1091","null","144","null","-","-","**","**","-","-","**","**",
"1400000US17031830007","Census Tract 8300.07, Cook County, Illinois","988","null","121","null","-","-","**","**","772","null","26","null","940","null","131","null","1443","null","306","null","2068","null","1836","null","-","-","**","**",
"1400000US17031830008","Census Tract 8300.08, Cook County, Illinois","1921","null","433","null","-","-","**","**","-","-","**","**","-","-","**","**","2122","null","268","null","-","-","**","**","-","-","**","**",
"1400000US17031830100","Census Tract 8301, Cook County, Illinois","1753","null","92","null","-","-","**","**","-","-","**","**","-","-","**","**","1773","null","626","null","-","-","**","**","-","-","**","**",
"1400000US17031830201","Census Tract 8302.01, Cook County, Illinois","975","null","78","null","-","-","**","**","878","null","237","null","1107","null","192","null","1760","null","149","null","-","-","**","**","-","-","**","**",
"1400000US17031830202","Census Tract 8302.02, Cook County, Illinois","1515","null","234","null","-","-","**","**","-","-","**","**","-","-","**","**","1625","null","223","null","1382","null","262","null","-","-","**","**",
"1400000US17031830300","Census Tract 8303, Cook County, Illinois","1017","null","113","null","-","-","**","**","830","null","178","null","1132","null","60","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031830400","Census Tract 8304, Cook County, Illinois","1295","null","124","null","-","-","**","**","-","-","**","**","1253","null","119","null","1313","null","276","null","1602","null","435","null","-","-","**","**",
"1400000US17031830500","Census Tract 8305, Cook County, Illinois","956","null","116","null","-","-","**","**","-","-","**","**","998","null","285","null","903","null","480","null","-","-","**","**","-","-","**","**",
"1400000US17031830600","Census Tract 8306, Cook County, Illinois","971","null","53","null","761","null","56","null","890","null","39","null","1138","null","73","null","1411","null","535","null","-","-","**","**","-","-","**","**",
"1400000US17031830700","Census Tract 8307, Cook County, Illinois","771","null","83","null","696","null","47","null","746","null","68","null","1641","null","218","null","1570","null","319","null","-","-","**","**","-","-","**","**",
"1400000US17031830800","Census Tract 8308, Cook County, Illinois","1176","null","63","null","899","null","100","null","1093","null","34","null","1534","null","153","null","2037","null","225","null","-","-","**","**","-","-","**","**",
"1400000US17031830900","Census Tract 8309, Cook County, Illinois","1379","null","213","null","1170","null","448","null","1140","null","84","null","2017","null","717","null","1316","null","488","null","-","-","**","**","-","-","**","**",
"1400000US17031831000","Census Tract 8310, Cook County, Illinois","1997","null","363","null","-","-","**","**","1534","null","383","null","2165","null","419","null","3132","null","357","null","-","-","**","**","-","-","**","**",
"1400000US17031831100","Census Tract 8311, Cook County, Illinois","1080","null","86","null","-","-","**","**","964","null","71","null","1046","null","91","null","1298","null","257","null","-","-","**","**","-","-","**","**",
"1400000US17031831200","Census Tract 8312, Cook County, Illinois","862","null","115","null","765","null","76","null","747","null","121","null","826","null","72","null","1084","null","71","null","1511","null","366","null","-","-","**","**",
"1400000US17031831300","Census Tract 8313, Cook County, Illinois","1006","null","251","null","-","-","**","**","860","null","32","null","1093","null","53","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031831400","Census Tract 8314, Cook County, Illinois","1048","null","92","null","917","null","346","null","935","null","170","null","1049","null","111","null","1195","null","148","null","-","-","**","**","-","-","**","**",
"1400000US17031831500","Census Tract 8315, Cook County, Illinois","1060","null","274","null","-","-","**","**","838","null","163","null","1106","null","405","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031831600","Census Tract 8316, Cook County, Illinois","1004","null","175","null","757","null","111","null","817","null","74","null","1114","null","61","null","1378","null","320","null","-","-","**","**","-","-","**","**",
"1400000US17031831700","Census Tract 8317, Cook County, Illinois","1092","null","79","null","723","null","95","null","873","null","99","null","1176","null","94","null","1338","null","210","null","-","-","**","**","-","-","**","**",
"1400000US17031831800","Census Tract 8318, Cook County, Illinois","1089","null","60","null","-","-","**","**","872","null","74","null","1119","null","57","null","1349","null","125","null","-","-","**","**","-","-","**","**",
"1400000US17031831900","Census Tract 8319, Cook County, Illinois","1703","null","164","null","772","null","63","null","1447","null","159","null","1901","null","310","null","2183","null","333","null","2361","null","1094","null","-","-","**","**",
"1400000US17031832000","Census Tract 8320, Cook County, Illinois","1820","null","174","null","863","null","21","null","1236","null","436","null","1925","null","204","null","2288","null","195","null","-","-","**","**","-","-","**","**",
"1400000US17031832100","Census Tract 8321, Cook County, Illinois","1309","null","174","null","904","null","99","null","1180","null","123","null","1578","null","244","null","2685","null","97","null","-","-","**","**","-","-","**","**",
"1400000US17031832200","Census Tract 8322, Cook County, Illinois","1402","null","85","null","-","-","**","**","1310","null","98","null","1480","null","221","null","1660","null","589","null","-","-","**","**","-","-","**","**",
"1400000US17031832300","Census Tract 8323, Cook County, Illinois","1716","null","111","null","1354","null","516","null","1500","null","397","null","1735","null","125","null","2491","null","301","null","-","-","**","**","-","-","**","**",
"1400000US17031832400","Census Tract 8324, Cook County, Illinois","1722","null","137","null","-","-","**","**","1361","null","403","null","1523","null","183","null","2054","null","269","null","-","-","**","**","-","-","**","**",
"1400000US17031832500","Census Tract 8325, Cook County, Illinois","1747","null","325","null","709","null","201","null","455","null","224","null","2116","null","133","null","2779","null","736","null","-","-","**","**","-","-","**","**",
"1400000US17031832600","Census Tract 8326, Cook County, Illinois","2097","null","200","null","-","-","**","**","1696","null","116","null","2250","null","155","null","2833","null","227","null","3404","null","447","null","-","-","**","**",
"1400000US17031832900","Census Tract 8329, Cook County, Illinois","1673","null","107","null","-","-","**","**","1506","null","479","null","1600","null","137","null","1826","null","252","null","2361","null","392","null","-","-","**","**",
"1400000US17031833000","Census Tract 8330, Cook County, Illinois","2054","null","206","null","1786","null","166","null","1884","null","191","null","3239","null","294","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031833100","Census Tract 8331, Cook County, Illinois","1995","null","224","null","-","-","**","**","2153","null","264","null","1906","null","428","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031833300","Census Tract 8333, Cook County, Illinois","1526","null","170","null","1688","null","150","null","2217","null","807","null","1485","null","156","null","1672","null","226","null","1063","null","269","null","-","-","**","**",
"1400000US17031833900","Census Tract 8339, Cook County, Illinois","795","null","74","null","755","null","664","null","-","-","**","**","804","null","297","null","779","null","163","null","946","null","104","null","-","-","**","**",
"1400000US17031834000","Census Tract 8340, Cook County, Illinois","1093","null","42","null","-","-","**","**","-","-","**","**","1034","null","77","null","1157","null","51","null","-","-","**","**","-","-","**","**",
"1400000US17031834200","Census Tract 8342, Cook County, Illinois","971","null","69","null","-","-","**","**","871","null","146","null","960","null","37","null","1190","null","223","null","1750","null","282","null","-","-","**","**",
"1400000US17031834300","Census Tract 8343, Cook County, Illinois","776","null","17","null","661","null","264","null","769","null","17","null","912","null","197","null","1728","null","138","null","-","-","**","**","-","-","**","**",
"1400000US17031834400","Census Tract 8344, Cook County, Illinois","1188","null","170","null","-","-","**","**","506","null","215","null","1113","null","217","null","1372","null","170","null","1597","null","215","null","-","-","**","**",
"1400000US17031834500","Census Tract 8345, Cook County, Illinois","1014","null","96","null","-","-","**","**","1208","null","484","null","854","null","178","null","1085","null","85","null","1438","null","652","null","-","-","**","**",
"1400000US17031834600","Census Tract 8346, Cook County, Illinois","792","null","124","null","-","-","**","**","338","null","176","null","859","null","125","null","960","null","192","null","-","-","**","**","-","-","**","**",
