"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031070500","Census Tract 705, Cook County, Illinois","3229","274","null","null","2740","262","null","null","238","111","null","null","0","11","null","null","169","null","126","null","0","11","null","null","28","44","null","null","54","null","44","null","0","11","null","null","54","null","44","null",
"1400000US17031070600","Census Tract 706, Cook County, Illinois","3357","286","null","null","3164","283","null","null","49","77","null","null","0","11","null","null","125","null","101","null","0","11","null","null","0","11","null","null","19","null","21","null","9","15","null","null","10","null","15","null",
"1400000US17031070700","Census Tract 707, Cook County, Illinois","4440","418","null","null","3637","399","null","null","304","252","null","null","0","11","null","null","376","null","211","null","0","11","null","null","42","40","null","null","81","null","52","null","9","15","null","null","72","null","47","null",
"1400000US17031071000","Census Tract 710, Cook County, Illinois","4437","501","null","null","3702","451","null","null","264","128","null","null","7","13","null","null","283","null","95","null","0","11","null","null","35","35","null","null","146","null","80","null","66","70","null","null","80","null","46","null",
"1400000US17031071100","Census Tract 711, Cook County, Illinois","3200","374","null","null","2590","351","null","null","105","78","null","null","0","11","null","null","232","null","162","null","6","10","null","null","63","44","null","null","204","null","119","null","33","25","null","null","171","null","116","null",
"1400000US17031071200","Census Tract 712, Cook County, Illinois","1931","195","null","null","1622","205","null","null","80","67","null","null","0","11","null","null","182","null","114","null","0","11","null","null","0","11","null","null","47","null","44","null","0","11","null","null","47","null","44","null",
"1400000US17031071300","Census Tract 713, Cook County, Illinois","3747","408","null","null","3232","419","null","null","41","42","null","null","0","11","null","null","313","null","195","null","11","18","null","null","108","119","null","null","42","null","34","null","0","11","null","null","42","null","34","null",
"1400000US17031071400","Census Tract 714, Cook County, Illinois","4749","409","null","null","3959","416","null","null","260","122","null","null","0","11","null","null","331","null","158","null","0","11","null","null","24","38","null","null","175","null","78","null","22","29","null","null","153","null","71","null",
"1400000US17031071500","Census Tract 715, Cook County, Illinois","5915","319","null","null","4897","304","null","null","163","115","null","null","0","15","null","null","621","null","253","null","0","15","null","null","32","37","null","null","202","null","134","null","0","15","null","null","202","null","134","null",
"1400000US17031071600","Census Tract 716, Cook County, Illinois","1709","157","null","null","1377","165","null","null","151","93","null","null","0","11","null","null","113","null","62","null","0","11","null","null","0","11","null","null","68","null","35","null","11","18","null","null","57","null","29","null",
"1400000US17031071700","Census Tract 717, Cook County, Illinois","1776","172","null","null","1377","165","null","null","167","64","null","null","8","12","null","null","138","null","66","null","0","11","null","null","47","52","null","null","39","null","35","null","6","9","null","null","33","null","34","null",
"1400000US17031071800","Census Tract 718, Cook County, Illinois","2773","255","null","null","2070","241","null","null","335","218","null","null","0","11","null","null","258","null","146","null","0","11","null","null","10","16","null","null","100","null","75","null","0","11","null","null","100","null","75","null",
"1400000US17031080100","Census Tract 801, Cook County, Illinois","6666","617","null","null","5778","726","null","null","459","369","null","null","40","63","null","null","208","null","178","null","0","15","null","null","66","68","null","null","115","null","133","null","0","15","null","null","115","null","133","null",
"1400000US17031080201","Census Tract 802.01, Cook County, Illinois","3230","274","null","null","2637","323","null","null","281","212","null","null","52","76","null","null","209","null","192","null","0","11","null","null","33","37","null","null","18","null","28","null","0","11","null","null","18","null","28","null",
"1400000US17031080202","Census Tract 802.02, Cook County, Illinois","3506","412","null","null","3301","457","null","null","106","74","null","null","0","11","null","null","67","null","83","null","0","11","null","null","32","52","null","null","0","null","11","null","0","11","null","null","0","null","11","null",
"1400000US17031080300","Census Tract 803, Cook County, Illinois","4579","378","null","null","3750","385","null","null","303","201","null","null","0","11","null","null","459","null","172","null","0","11","null","null","0","11","null","null","67","null","63","null","16","26","null","null","51","null","58","null",
"1400000US17031080400","Census Tract 804, Cook County, Illinois","4229","596","null","null","1403","277","null","null","2606","574","null","null","3","6","null","null","41","null","47","null","0","11","null","null","0","11","null","null","176","null","133","null","11","25","null","null","165","null","132","null",
"1400000US17031081000","Census Tract 810, Cook County, Illinois","7698","547","null","null","5321","504","null","null","1210","323","null","null","0","15","null","null","846","null","284","null","0","15","null","null","135","113","null","null","186","null","122","null","47","47","null","null","139","null","114","null",
"1400000US17031081100","Census Tract 811, Cook County, Illinois","4077","329","null","null","3264","334","null","null","385","176","null","null","0","11","null","null","264","null","142","null","0","11","null","null","41","63","null","null","123","null","97","null","0","11","null","null","123","null","97","null",
"1400000US17031081201","Census Tract 812.01, Cook County, Illinois","4656","388","null","null","3881","367","null","null","117","97","null","null","0","11","null","null","519","null","264","null","0","11","null","null","92","87","null","null","47","null","36","null","9","18","null","null","38","null","36","null",
