"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002EA","B02001_002M","B02001_002MA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006EA","B02001_006M","B02001_006MA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!White alone","Annotation of Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Annotation of Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Annotation of Margin of Error!!Total:!!Black or African American alone","Annotation of Estimate!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Estimate!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Annotation of Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Annotation of Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Annotation of Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Annotation of Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Annotation of Margin of Error!!Total:!!Two or more races:","Annotation of Estimate!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1400000US17031230200","Census Tract 2302, Cook County, Illinois","1979","null","359","null","1262","null","261","null","180","135","null","null","0","12","null","null","49","null","38","null","0","null","12","null","248","null","136","null","240","231","null","null","201","null","226","null","39","null","58","null",
"1400000US17031230300","Census Tract 2303, Cook County, Illinois","825","null","262","null","374","null","158","null","87","83","null","null","6","9","null","null","0","null","12","null","0","null","12","null","123","null","117","null","235","198","null","null","235","null","198","null","0","null","12","null",
"1400000US17031230400","Census Tract 2304, Cook County, Illinois","2281","null","433","null","1068","null","250","null","30","29","null","null","7","11","null","null","48","null","62","null","0","null","12","null","810","null","294","null","318","280","null","null","252","null","259","null","66","null","55","null",
"1400000US17031230500","Census Tract 2305, Cook County, Illinois","3379","null","646","null","1150","null","509","null","320","240","null","null","0","12","null","null","197","null","286","null","0","null","12","null","1296","null","509","null","416","324","null","null","234","null","226","null","182","null","252","null",
"1400000US17031230600","Census Tract 2306, Cook County, Illinois","8743","null","1782","null","2983","null","1316","null","2277","1621","null","null","0","17","null","null","0","null","17","null","0","null","17","null","2959","null","950","null","524","459","null","null","233","null","217","null","291","null","422","null",
"1400000US17031230700","Census Tract 2307, Cook County, Illinois","5847","null","1402","null","1921","null","1013","null","638","331","null","null","25","70","null","null","0","null","17","null","0","null","17","null","1800","null","659","null","1463","996","null","null","1281","null","974","null","182","null","210","null",
"1400000US17031230800","Census Tract 2308, Cook County, Illinois","1084","null","243","null","609","null","150","null","59","67","null","null","23","26","null","null","0","null","12","null","0","null","12","null","151","null","97","null","242","175","null","null","213","null","173","null","29","null","31","null",
"1400000US17031230900","Census Tract 2309, Cook County, Illinois","5031","null","566","null","2325","null","398","null","834","371","null","null","98","121","null","null","77","null","60","null","0","null","17","null","1424","null","618","null","273","173","null","null","166","null","151","null","107","null","88","null",
"1400000US17031231100","Census Tract 2311, Cook County, Illinois","1331","null","274","null","30","null","33","null","869","236","null","null","0","12","null","null","6","null","9","null","0","null","12","null","235","null","160","null","191","163","null","null","176","null","152","null","15","null","22","null",
"1400000US17031231200","Census Tract 2312, Cook County, Illinois","6292","null","1193","null","560","null","492","null","4494","1163","null","null","0","17","null","null","1","null","2","null","0","null","17","null","800","null","527","null","437","334","null","null","260","null","234","null","177","null","244","null",
"1400000US17031231500","Census Tract 2315, Cook County, Illinois","5865","null","901","null","284","null","275","null","4373","787","null","null","0","17","null","null","0","null","17","null","0","null","17","null","1208","null","858","null","0","17","null","null","0","null","17","null","0","null","17","null",
"1400000US17031240200","Census Tract 2402, Cook County, Illinois","1811","null","408","null","1260","null","181","null","33","40","null","null","6","9","null","null","113","null","63","null","0","null","12","null","266","null","349","null","133","91","null","null","32","null","18","null","101","null","89","null",
"1400000US17031240300","Census Tract 2403, Cook County, Illinois","1294","null","194","null","964","null","153","null","76","93","null","null","0","12","null","null","135","null","74","null","0","null","12","null","18","null","19","null","101","71","null","null","30","null","28","null","71","null","68","null",
"1400000US17031240500","Census Tract 2405, Cook County, Illinois","2518","null","365","null","2112","null","315","null","49","45","null","null","0","12","null","null","190","null","161","null","0","null","12","null","103","null","134","null","64","47","null","null","26","null","23","null","38","null","41","null",
"1400000US17031240600","Census Tract 2406, Cook County, Illinois","1641","null","243","null","1188","null","203","null","161","111","null","null","0","12","null","null","117","null","76","null","0","null","12","null","140","null","126","null","35","29","null","null","21","null","25","null","14","null","16","null",
"1400000US17031240700","Census Tract 2407, Cook County, Illinois","1704","null","250","null","1191","null","304","null","199","173","null","null","0","12","null","null","73","null","49","null","0","null","12","null","72","null","56","null","169","104","null","null","97","null","66","null","72","null","76","null",
"1400000US17031240800","Census Tract 2408, Cook County, Illinois","1430","null","189","null","964","null","151","null","39","30","null","null","0","12","null","null","103","null","62","null","0","null","12","null","57","null","41","null","267","122","null","null","87","null","64","null","180","null","99","null",
"1400000US17031240900","Census Tract 2409, Cook County, Illinois","1094","null","203","null","578","null","180","null","151","116","null","null","0","12","null","null","190","null","114","null","0","null","12","null","40","null","48","null","135","54","null","null","48","null","32","null","87","null","48","null",
"1400000US17031241000","Census Tract 2410, Cook County, Illinois","1837","null","216","null","1260","null","194","null","138","63","null","null","0","12","null","null","113","null","59","null","0","null","12","null","138","null","70","null","188","102","null","null","146","null","96","null","42","null","38","null",
"1400000US17031241100","Census Tract 2411, Cook County, Illinois","3692","null","491","null","2500","null","445","null","419","209","null","null","0","12","null","null","149","null","85","null","0","null","12","null","320","null","156","null","304","192","null","null","188","null","131","null","116","null","139","null",
"1400000US17031241200","Census Tract 2412, Cook County, Illinois","1663","null","275","null","1237","null","267","null","97","79","null","null","0","12","null","null","182","null","113","null","0","null","12","null","54","null","43","null","93","47","null","null","28","null","18","null","65","null","44","null",
"1400000US17031241300","Census Tract 2413, Cook County, Illinois","1981","null","239","null","1524","null","207","null","169","86","null","null","0","12","null","null","134","null","95","null","0","null","12","null","26","null","32","null","128","101","null","null","88","null","98","null","40","null","27","null",
"1400000US17031241400","Census Tract 2414, Cook County, Illinois","6005","null","794","null","4752","null","580","null","472","264","null","null","0","17","null","null","319","null","169","null","0","null","17","null","139","null","104","null","323","201","null","null","0","null","17","null","323","null","201","null",
"1400000US17031241500","Census Tract 2415, Cook County, Illinois","2772","null","350","null","2256","null","303","null","38","47","null","null","0","12","null","null","144","null","81","null","35","null","44","null","48","null","47","null","251","141","null","null","80","null","74","null","171","null","123","null",
"1400000US17031241600","Census Tract 2416, Cook County, Illinois","3486","null","497","null","2808","null","366","null","49","40","null","null","15","22","null","null","198","null","98","null","0","null","12","null","39","null","31","null","377","294","null","null","201","null","282","null","176","null","84","null",
"1400000US17031242000","Census Tract 2420, Cook County, Illinois","4472","null","694","null","2711","null","433","null","766","374","null","null","0","12","null","null","550","null","322","null","0","null","12","null","312","null","232","null","133","80","null","null","35","null","46","null","98","null","63","null",
"1400000US17031242100","Census Tract 2421, Cook County, Illinois","3934","null","563","null","2955","null","376","null","16","24","null","null","0","12","null","null","301","null","139","null","0","null","12","null","168","null","140","null","494","430","null","null","109","null","85","null","385","null","424","null",
"1400000US17031242200","Census Tract 2422, Cook County, Illinois","3972","null","543","null","3271","null","459","null","266","175","null","null","19","30","null","null","126","null","63","null","0","null","12","null","115","null","109","null","175","130","null","null","42","null","46","null","133","null","120","null",
"1400000US17031242300","Census Tract 2423, Cook County, Illinois","3636","null","388","null","3235","null","360","null","14","21","null","null","0","12","null","null","99","null","63","null","0","null","12","null","0","null","12","null","288","167","null","null","114","null","116","null","174","null","122","null",
