"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003EA","B02001_003M","B02001_003MA","B02001_004E","B02001_004EA","B02001_004M","B02001_004MA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031070500","Census Tract 705, Cook County, Illinois","3421","null","337","null","2930","339","null","null","233","null","120","null","0","null","11","null","196","140","null","null","0","11","null","null","0","null","11","null","62","null","63","null","0","null","11","null","62","null","63","null",
"1400000US17031070600","Census Tract 706, Cook County, Illinois","3257","null","371","null","3016","364","null","null","12","null","18","null","0","null","11","null","198","123","null","null","0","11","null","null","11","null","18","null","20","null","23","null","10","null","16","null","10","null","15","null",
"1400000US17031070700","Census Tract 707, Cook County, Illinois","4272","null","433","null","3288","454","null","null","459","null","340","null","0","null","11","null","384","219","null","null","0","11","null","null","56","null","54","null","85","null","59","null","10","null","15","null","75","null","50","null",
"1400000US17031071000","Census Tract 710, Cook County, Illinois","4604","null","638","null","3837","552","null","null","257","null","100","null","7","null","13","null","335","105","null","null","0","11","null","null","37","null","37","null","131","null","75","null","27","null","27","null","104","null","70","null",
"1400000US17031071100","Census Tract 711, Cook County, Illinois","3180","null","427","null","2427","320","null","null","88","null","60","null","0","null","11","null","412","334","null","null","5","8","null","null","73","null","51","null","175","null","106","null","36","null","25","null","139","null","103","null",
"1400000US17031071200","Census Tract 712, Cook County, Illinois","2024","null","198","null","1655","229","null","null","128","null","96","null","0","null","11","null","180","141","null","null","0","11","null","null","0","null","11","null","61","null","49","null","0","null","11","null","61","null","49","null",
"1400000US17031071300","Census Tract 713, Cook County, Illinois","3982","null","356","null","3344","379","null","null","50","null","48","null","0","null","11","null","438","255","null","null","0","11","null","null","90","null","110","null","60","null","47","null","0","null","11","null","60","null","47","null",
"1400000US17031071400","Census Tract 714, Cook County, Illinois","4745","null","482","null","3881","409","null","null","270","null","129","null","0","null","11","null","278","148","null","null","0","11","null","null","23","null","36","null","293","null","159","null","19","null","26","null","274","null","158","null",
"1400000US17031071500","Census Tract 715, Cook County, Illinois","6065","null","461","null","5269","444","null","null","113","null","81","null","0","null","15","null","467","193","null","null","0","15","null","null","32","null","36","null","184","null","135","null","0","null","15","null","184","null","135","null",
"1400000US17031071600","Census Tract 716, Cook County, Illinois","1832","null","143","null","1438","140","null","null","189","null","95","null","0","null","11","null","126","65","null","null","0","11","null","null","0","null","11","null","79","null","36","null","12","null","17","null","67","null","31","null",
"1400000US17031071700","Census Tract 717, Cook County, Illinois","1729","null","182","null","1308","180","null","null","179","null","82","null","0","null","11","null","166","74","null","null","0","11","null","null","40","null","53","null","36","null","40","null","0","null","11","null","36","null","40","null",
"1400000US17031071800","Census Tract 718, Cook County, Illinois","2741","null","241","null","2147","213","null","null","280","null","161","null","0","null","11","null","258","152","null","null","0","11","null","null","0","null","11","null","56","null","49","null","0","null","11","null","56","null","49","null",
"1400000US17031080100","Census Tract 801, Cook County, Illinois","6795","null","639","null","6003","727","null","null","177","null","121","null","34","null","58","null","382","276","null","null","0","15","null","null","34","null","56","null","165","null","162","null","0","null","15","null","165","null","162","null",
"1400000US17031080201","Census Tract 802.01, Cook County, Illinois","3141","null","318","null","2568","300","null","null","196","null","148","null","68","null","97","null","254","221","null","null","0","11","null","null","36","null","41","null","19","null","30","null","0","null","11","null","19","null","30","null",
"1400000US17031080202","Census Tract 802.02, Cook County, Illinois","3302","null","396","null","3005","421","null","null","114","null","71","null","0","null","11","null","152","122","null","null","0","11","null","null","31","null","48","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031080300","Census Tract 803, Cook County, Illinois","4770","null","337","null","4010","375","null","null","185","null","165","null","0","null","11","null","489","180","null","null","0","11","null","null","14","null","22","null","72","null","89","null","17","null","29","null","55","null","81","null",
"1400000US17031080400","Census Tract 804, Cook County, Illinois","4142","null","477","null","1426","274","null","null","2487","null","534","null","2","null","4","null","76","74","null","null","0","11","null","null","18","null","29","null","133","null","106","null","0","null","11","null","133","null","106","null",
"1400000US17031081000","Census Tract 810, Cook County, Illinois","7439","null","634","null","5076","523","null","null","1084","null","371","null","0","null","15","null","1007","304","null","null","0","15","null","null","111","null","95","null","161","null","120","null","36","null","42","null","125","null","111","null",
"1400000US17031081100","Census Tract 811, Cook County, Illinois","4092","null","283","null","3265","291","null","null","311","null","114","null","0","null","11","null","347","157","null","null","0","11","null","null","39","null","61","null","130","null","104","null","0","null","11","null","130","null","104","null",
"1400000US17031081201","Census Tract 812.01, Cook County, Illinois","4500","null","494","null","3677","424","null","null","109","null","62","null","0","null","11","null","590","272","null","null","0","11","null","null","72","null","71","null","52","null","47","null","11","null","22","null","41","null","41","null",
