"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006EA","B02001_006M","B02001_006MA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010M","B02001_010MA","B02001_010EA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031804808","Census Tract 8048.08, Cook County, Illinois","2724","null","195","null","2111","210","null","null","20","22","null","null","8","16","null","null","373","197","null","null","0","null","11","null","125","null","136","null","87","61","null","null","0","11","null","null","87","61","null","null",
"1400000US17031804809","Census Tract 8048.09, Cook County, Illinois","4276","null","204","null","3558","208","null","null","116","103","null","null","0","11","null","null","561","95","null","null","0","null","11","null","6","null","11","null","35","30","null","null","0","11","null","null","35","30","null","null",
"1400000US17031804810","Census Tract 8048.10, Cook County, Illinois","7248","null","449","null","5232","331","null","null","99","90","null","null","0","15","null","null","1439","315","null","null","158","null","214","null","237","null","163","null","83","89","null","null","37","63","null","null","46","63","null","null",
"1400000US17031804901","Census Tract 8049.01, Cook County, Illinois","6134","null","367","null","5670","395","null","null","21","33","null","null","0","15","null","null","307","134","null","null","10","null","15","null","41","null","48","null","85","66","null","null","0","15","null","null","85","66","null","null",
"1400000US17031804902","Census Tract 8049.02, Cook County, Illinois","5671","null","563","null","4505","492","null","null","2","3","null","null","13","20","null","null","659","215","null","null","0","null","15","null","286","null","394","null","206","151","null","null","37","59","null","null","169","141","null","null",
"1400000US17031805001","Census Tract 8050.01, Cook County, Illinois","4663","null","267","null","4496","267","null","null","0","11","null","null","0","11","null","null","35","41","null","null","0","null","11","null","86","null","99","null","46","59","null","null","0","11","null","null","46","59","null","null",
"1400000US17031805002","Census Tract 8050.02, Cook County, Illinois","6706","null","554","null","4214","600","null","null","529","234","null","null","0","15","null","null","1142","216","null","null","0","null","15","null","519","null","411","null","302","223","null","null","18","28","null","null","284","215","null","null",
"1400000US17031805105","Census Tract 8051.05, Cook County, Illinois","7255","null","21","null","3864","648","null","null","783","467","null","null","0","15","null","null","614","297","null","null","172","null","189","null","1822","null","673","null","0","15","null","null","0","15","null","null","0","15","null","null",
"1400000US17031805106","Census Tract 8051.06, Cook County, Illinois","3084","null","231","null","2548","273","null","null","146","119","null","null","0","11","null","null","349","199","null","null","0","null","11","null","0","null","11","null","41","39","null","null","0","11","null","null","41","39","null","null",
"1400000US17031805107","Census Tract 8051.07, Cook County, Illinois","6851","null","478","null","4148","557","null","null","245","128","null","null","0","15","null","null","1026","228","null","null","0","null","15","null","1060","null","454","null","372","188","null","null","165","166","null","null","207","144","null","null",
"1400000US17031805108","Census Tract 8051.08, Cook County, Illinois","6475","null","625","null","3324","630","null","null","227","137","null","null","44","68","null","null","1400","317","null","null","0","null","15","null","1393","null","476","null","87","63","null","null","0","15","null","null","87","63","null","null",
"1400000US17031805109","Census Tract 8051.09, Cook County, Illinois","4374","null","231","null","3864","236","null","null","91","81","null","null","0","11","null","null","400","55","null","null","0","null","11","null","8","null","13","null","11","17","null","null","0","11","null","null","11","17","null","null",
"1400000US17031805110","Census Tract 8051.10, Cook County, Illinois","4532","null","290","null","3869","307","null","null","43","26","null","null","0","11","null","null","497","290","null","null","0","null","11","null","17","null","26","null","106","89","null","null","0","11","null","null","106","89","null","null",
"1400000US17031805111","Census Tract 8051.11, Cook County, Illinois","7573","null","536","null","5510","756","null","null","233","196","null","null","20","31","null","null","1074","393","null","null","13","null","23","null","616","null","368","null","107","123","null","null","14","23","null","null","93","119","null","null",
"1400000US17031805112","Census Tract 8051.12, Cook County, Illinois","3267","null","233","null","2365","205","null","null","76","76","null","null","0","11","null","null","758","102","null","null","0","null","11","null","26","null","33","null","42","40","null","null","8","13","null","null","34","38","null","null",
"1400000US17031805201","Census Tract 8052.01, Cook County, Illinois","3613","null","261","null","2737","287","null","null","24","21","null","null","8","13","null","null","733","168","null","null","0","null","11","null","27","null","33","null","84","67","null","null","27","32","null","null","57","56","null","null",
"1400000US17031805202","Census Tract 8052.02, Cook County, Illinois","4382","null","328","null","3423","333","null","null","66","69","null","null","13","19","null","null","772","139","null","null","0","null","11","null","48","null","38","null","60","50","null","null","10","15","null","null","50","47","null","null",
"1400000US17031805301","Census Tract 8053.01, Cook County, Illinois","3302","null","251","null","1668","301","null","null","239","206","null","null","0","11","null","null","1048","301","null","null","0","null","11","null","215","null","246","null","132","106","null","null","0","11","null","null","132","106","null","null",
"1400000US17031805302","Census Tract 8053.02, Cook County, Illinois","3731","null","217","null","2384","173","null","null","45","69","null","null","0","11","null","null","1219","137","null","null","0","null","11","null","0","null","11","null","83","82","null","null","0","11","null","null","83","82","null","null",
"1400000US17031805401","Census Tract 8054.01, Cook County, Illinois","3753","null","298","null","3231","286","null","null","148","167","null","null","0","11","null","null","283","141","null","null","0","null","11","null","9","null","14","null","82","84","null","null","0","11","null","null","82","84","null","null",
"1400000US17031805402","Census Tract 8054.02, Cook County, Illinois","4626","null","484","null","3668","442","null","null","43","76","null","null","0","11","null","null","653","143","null","null","0","null","11","null","198","null","244","null","64","58","null","null","27","44","null","null","37","38","null","null",
"1400000US17031805501","Census Tract 8055.01, Cook County, Illinois","3882","null","275","null","3412","272","null","null","17","23","null","null","0","11","null","null","247","160","null","null","92","null","141","null","50","null","48","null","64","55","null","null","12","19","null","null","52","52","null","null",
"1400000US17031805502","Census Tract 8055.02, Cook County, Illinois","4042","null","239","null","3934","256","null","null","12","15","null","null","0","11","null","null","48","48","null","null","0","null","11","null","32","null","50","null","16","18","null","null","0","11","null","null","16","18","null","null",
"1400000US17031805600","Census Tract 8056, Cook County, Illinois","4513","null","183","null","4294","226","null","null","0","11","null","null","0","11","null","null","205","132","null","null","0","null","11","null","14","null","16","null","0","11","null","null","0","11","null","null","0","11","null","null",
"1400000US17031805701","Census Tract 8057.01, Cook County, Illinois","5037","null","228","null","4621","296","null","null","0","15","null","null","0","15","null","null","205","145","null","null","0","null","15","null","83","null","125","null","128","94","null","null","0","15","null","null","128","94","null","null",
"1400000US17031805702","Census Tract 8057.02, Cook County, Illinois","1934","null","182","null","1865","194","null","null","2","5","null","null","7","11","null","null","38","34","null","null","0","null","11","null","0","null","11","null","22","24","null","null","0","11","null","null","22","24","null","null",
"1400000US17031805801","Census Tract 8058.01, Cook County, Illinois","2424","null","193","null","2236","179","null","null","30","30","null","null","0","11","null","null","14","17","null","null","0","null","11","null","0","null","11","null","144","112","null","null","4","9","null","null","140","111","null","null",
"1400000US17031805802","Census Tract 8058.02, Cook County, Illinois","4790","null","226","null","4517","244","null","null","21","29","null","null","0","11","null","null","118","82","null","null","0","null","11","null","46","null","56","null","88","63","null","null","0","11","null","null","88","63","null","null",
"1400000US17031805901","Census Tract 8059.01, Cook County, Illinois","4121","null","235","null","3517","278","null","null","16","16","null","null","0","11","null","null","428","159","null","null","0","null","11","null","129","null","205","null","31","33","null","null","0","11","null","null","31","33","null","null",
"1400000US17031805902","Census Tract 8059.02, Cook County, Illinois","6638","null","495","null","5245","329","null","null","96","80","null","null","0","15","null","null","1008","472","null","null","0","null","15","null","102","null","124","null","187","170","null","null","174","170","null","null","13","19","null","null",
"1400000US17031806001","Census Tract 8060.01, Cook County, Illinois","6315","null","549","null","2978","567","null","null","409","282","null","null","44","68","null","null","2611","675","null","null","0","null","15","null","135","null","144","null","138","95","null","null","0","15","null","null","138","95","null","null",
