"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002EA","B02001_002M","B02001_002MA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004EA","B02001_004M","B02001_004MA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006EA","B02001_006M","B02001_006MA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!White alone","Annotation of Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Annotation of Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Annotation of Margin of Error!!Total:!!Black or African American alone","Annotation of Estimate!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Annotation of Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Annotation of Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Annotation of Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Annotation of Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Annotation of Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Annotation of Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Annotation of Margin of Error!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1400000US17031491000","Census Tract 4910, Cook County, Illinois","3408","null","744","null","22","null","26","null","3275","748","null","null","9","null","15","null","20","null","36","null","0","null","11","null","39","null","57","null","43","null","72","null","0","null","11","null","43","null","72","null",
"1400000US17031491100","Census Tract 4911, Cook County, Illinois","4256","null","462","null","144","null","98","null","4026","480","null","null","0","null","11","null","0","null","11","null","0","null","11","null","76","null","85","null","10","null","16","null","0","null","11","null","10","null","16","null",
"1400000US17031491200","Census Tract 4912, Cook County, Illinois","1931","null","268","null","142","null","112","null","1663","279","null","null","0","null","11","null","0","null","11","null","0","null","11","null","126","null","128","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031491300","Census Tract 4913, Cook County, Illinois","2327","null","471","null","3","null","7","null","2288","470","null","null","9","null","18","null","0","null","11","null","0","null","11","null","0","null","11","null","27","null","41","null","0","null","11","null","27","null","41","null",
"1400000US17031491400","Census Tract 4914, Cook County, Illinois","3336","null","773","null","79","null","60","null","3206","787","null","null","0","null","11","null","0","null","11","null","0","null","11","null","6","null","15","null","45","null","49","null","0","null","11","null","45","null","49","null",
"1400000US17031500100","Census Tract 5001, Cook County, Illinois","3136","null","288","null","67","null","55","null","3069","274","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031500200","Census Tract 5002, Cook County, Illinois","2106","null","288","null","45","null","45","null","1952","302","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","109","null","101","null","0","null","11","null","109","null","101","null",
"1400000US17031500300","Census Tract 5003, Cook County, Illinois","1598","null","227","null","904","null","233","null","551","134","null","null","0","null","11","null","9","null","16","null","0","null","11","null","27","null","21","null","107","null","86","null","0","null","11","null","107","null","86","null",
"1400000US17031510100","Census Tract 5101, Cook County, Illinois","3325","null","507","null","2568","null","507","null","459","232","null","null","0","null","11","null","0","null","11","null","0","null","11","null","295","null","234","null","3","null","6","null","3","null","6","null","0","null","11","null",
"1400000US17031510200","Census Tract 5102, Cook County, Illinois","4033","null","496","null","779","null","334","null","3182","493","null","null","0","null","11","null","0","null","11","null","0","null","11","null","19","null","22","null","53","null","53","null","9","null","15","null","44","null","51","null",
"1400000US17031510300","Census Tract 5103, Cook County, Illinois","4817","null","609","null","29","null","31","null","4768","615","null","null","0","null","11","null","0","null","11","null","0","null","11","null","20","null","40","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031520100","Census Tract 5201, Cook County, Illinois","2001","null","316","null","1571","null","301","null","123","110","null","null","0","null","11","null","0","null","11","null","0","null","11","null","260","null","138","null","47","null","73","null","0","null","11","null","47","null","73","null",
"1400000US17031520200","Census Tract 5202, Cook County, Illinois","3178","null","525","null","2145","null","528","null","385","244","null","null","10","null","18","null","15","null","25","null","0","null","11","null","403","null","253","null","220","null","185","null","156","null","189","null","64","null","68","null",
"1400000US17031520300","Census Tract 5203, Cook County, Illinois","5902","null","609","null","4796","null","780","null","204","228","null","null","11","null","16","null","0","null","16","null","0","null","16","null","698","null","425","null","193","null","180","null","115","null","151","null","78","null","92","null",
"1400000US17031520400","Census Tract 5204, Cook County, Illinois","4515","null","551","null","4074","null","532","null","94","95","null","null","0","null","11","null","7","null","12","null","0","null","11","null","340","null","204","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031520500","Census Tract 5205, Cook County, Illinois","5275","null","428","null","4429","null","531","null","118","86","null","null","43","null","71","null","47","null","82","null","0","null","16","null","346","null","193","null","292","null","210","null","195","null","189","null","97","null","84","null",
"1400000US17031520600","Census Tract 5206, Cook County, Illinois","2852","null","329","null","2656","null","362","null","13","19","null","null","0","null","11","null","38","null","53","null","0","null","11","null","135","null","108","null","10","null","13","null","10","null","13","null","0","null","11","null",
"1400000US17031530100","Census Tract 5301, Cook County, Illinois","2263","null","367","null","1213","null","329","null","860","262","null","null","0","null","11","null","0","null","11","null","0","null","11","null","150","null","98","null","40","null","66","null","0","null","11","null","40","null","66","null",
"1400000US17031530200","Census Tract 5302, Cook County, Illinois","4390","null","723","null","31","null","37","null","4359","729","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031530300","Census Tract 5303, Cook County, Illinois","4014","null","526","null","32","null","40","null","3862","559","null","null","15","null","23","null","0","null","11","null","0","null","11","null","0","null","11","null","105","null","91","null","0","null","11","null","105","null","91","null",
"1400000US17031530400","Census Tract 5304, Cook County, Illinois","2183","null","251","null","29","null","25","null","2052","235","null","null","0","null","11","null","0","null","11","null","0","null","11","null","22","null","30","null","80","null","92","null","57","null","89","null","23","null","28","null",
"1400000US17031530501","Census Tract 5305.01, Cook County, Illinois","4148","null","641","null","89","null","80","null","3974","638","null","null","0","null","11","null","0","null","11","null","10","null","15","null","11","null","17","null","64","null","61","null","8","null","12","null","56","null","56","null",
"1400000US17031530502","Census Tract 5305.02, Cook County, Illinois","1456","null","218","null","0","null","11","null","1448","216","null","null","0","null","11","null","0","null","11","null","0","null","11","null","8","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031530503","Census Tract 5305.03, Cook County, Illinois","6171","null","879","null","51","null","68","null","5986","849","null","null","0","null","16","null","0","null","16","null","0","null","16","null","0","null","16","null","134","null","188","null","0","null","16","null","134","null","188","null",
"1400000US17031530600","Census Tract 5306, Cook County, Illinois","2403","null","421","null","12","null","19","null","2304","425","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","87","null","111","null","0","null","11","null","87","null","111","null",
"1400000US17031540101","Census Tract 5401.01, Cook County, Illinois","4104","null","578","null","212","null","200","null","3844","528","null","null","0","null","11","null","22","null","34","null","0","null","11","null","26","null","45","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031540102","Census Tract 5401.02, Cook County, Illinois","3255","null","457","null","65","null","100","null","3183","458","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","7","null","13","null","7","null","13","null","0","null","11","null",
"1400000US17031550100","Census Tract 5501, Cook County, Illinois","6465","null","813","null","5609","null","892","null","272","230","null","null","0","null","16","null","0","null","16","null","0","null","16","null","395","null","289","null","189","null","216","null","167","null","218","null","22","null","30","null",
"1400000US17031550200","Census Tract 5502, Cook County, Illinois","2624","null","268","null","2262","null","346","null","114","137","null","null","0","null","11","null","22","null","40","null","0","null","11","null","226","null","184","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031560100","Census Tract 5601, Cook County, Illinois","1501","null","291","null","631","null","183","null","230","100","null","null","34","null","38","null","134","null","98","null","0","null","11","null","466","null","235","null","6","null","10","null","6","null","10","null","0","null","11","null",
"1400000US17031560200","Census Tract 5602, Cook County, Illinois","1644","null","267","null","301","null","162","null","1178","247","null","null","0","null","11","null","0","null","11","null","0","null","11","null","139","null","95","null","26","null","29","null","9","null","13","null","17","null","25","null",
"1400000US17031560300","Census Tract 5603, Cook County, Illinois","3308","null","229","null","2224","null","342","null","62","50","null","null","0","null","11","null","59","null","59","null","0","null","11","null","904","null","258","null","59","null","57","null","11","null","13","null","48","null","56","null",
"1400000US17031560400","Census Tract 5604, Cook County, Illinois","1807","null","164","null","992","null","292","null","54","66","null","null","18","null","59","null","93","null","61","null","0","null","11","null","650","null","286","null","0","null","11","null","0","null","11","null","0","null","11","null",
